ao,semestre,areal,y_lote,ecotopo_lote,cent_x,cent_y,elevation
2005,1,1.3,5.15239,"213B",778655,715117,"1646"
2008,2,2.3,6.76325,"213B",778463,710413,"1282"
2010,2,.9,10.2422,"213B",780468,710137,"1255"
2002,1,1.3,.217475,"213B",780691,709399,"1278"
2002,1,.7,10.869,"213B",784947,713159,"1119"
2005,1,.3,5.09381,"213B",782667,713618,"1377"
2008,1,.54,5.07349,"213B",783066,712859,"1345"
2005,2,.3,3.24875,"213B",782174,713462,"1474"
2006,2,.83,45.0849,"213B",780778,713362,"1520"
2007,2,.3,6.14179,"213B",780689,713420,"1520"
2004,2,.5,19.5545,"213B",780450,713148,"1549"
2007,1,.5,3.41034,"213B",781253,713932,"1520"
2007,2,.4,20.8477,"213B",781386,712898,"1480"
2009,1,.5,15.6518,"213B",778110,711936,"1406"
2008,2,1,29.4994,"213B",777509,712562,"1350"
2005,1,.7,4.49952,"213B",778180,715886,"1606"
2007,2,.21,11.8033,"213B",781382,711738,"1416"
2004,2,.7,36.7467,"213B",778272,714651,"1676"
2009,1,.7,3.26662,"213B",778917,711591,"1496"
2008,1,.45,4.46299,"213B",781822,713265,"1474"
2010,1,.5,1.28188,"213B",778856,711140,"1355"
2010,1,.21,.213394,"213B",778425,711583,"1406"
2010,2,1.04,49.9391,"213B",780445,711712,"1450"
2006,2,1.31,55.723,"214B",754725,699865,"1681"
2005,1,.7,2.21775,"319A",757848,695839,"1731"
2006,2,.42,2.06094,"319A",757741,697817,"1626"
2006,1,.5,5.30709,"319A",757202,695235,"1807"
2005,1,.5,3.59682,"319A",755126,697708,"1713"
2006,2,.35,15.2673,"214B",755968,699160,"1572"
2006,2,.33,2.98726,"319A",756269,697529,"1662"
2008,1,.78,3.3889,"319A",755758,697582,"1662"
2004,2,.7,7.73972,"319A",755619,698093,"1662"
2006,1,.51,.436226,"214B",755170,698351,"1594"
2008,1,.3,2.53652,"214B",754636,699036,"1594"
2007,2,.18,3.87216,"319A",758996,692693,"1735"
2007,1,2.27,28.1812,"214B",760247,698072,"1327"
2007,2,.7,34.1487,"214B",760165,697902,"1327"
2006,1,1.26,20.3122,"319A",758611,696277,"1662"
2007,1,.4,2.12055,"319A",758229,695570,"1662"
2007,2,.9,8.35826,"319A",758012,695468,"1964"
2004,2,4.9,53.1915,"319A",762539,696333,"1369"
2005,1,1,6.61772,"319A",761459,696424,"1396"
2006,1,.4,4.97101,"319A",760146,696111,"1421"
2006,2,.47,8.15295,"319A",759203,697624,"1554"
2007,2,1.78,45.9405,"319A",759006,697128,"1702"
2007,2,.13,5.56876,"319A",761338,694946,"1527"
2005,2,.2,.724687,"319A",759771,693839,"1705"
2006,1,.64,3.17173,"319A",759523,694100,"1705"
2007,1,.44,8.09029,"319A",758209,697394,"1684"
2005,1,.8,5.30107,"319A",759286,696834,"1524"
2004,2,.3,7.00347,"214B",759525,698058,"1554"
2006,1,.7,2.32689,"214B",760243,697787,"1327"
2006,1,1.45,8.43799,"214B",758214,698739,"1499"
2008,1,.48,5.8118,"319A",760944,694472,"1499"
2006,2,.68,8.403,"319A",762849,694344,"1695"
2008,1,.84,4.76087,"319A",762483,694959,"1586"
2010,2,.68,12.6571,"319A",763811,694937,"1674"
2004,2,.3,20.0242,"319A",758815,696502,"1702"
2005,1,.4,1.69003,"319A",760335,694639,"1493"
2006,1,1,13.7841,"319A",760953,693751,"1499"
2006,1,.15,1.04466,"319A",759955,697139,"1524"
2007,2,.25,4.75283,"319A",762276,694136,"1695"
2006,1,1,7.54862,"319A",761983,692938,"1681"
2008,1,.33,1.02077,"319A",760193,696795,"1317"
2007,2,.4,7.59128,"319A",759845,696512,"1524"
2005,2,.7,2.94708,"319A",761053,692068,"1840"
2007,1,.2,3.95037,"319A",760227,691708,"2000"
2007,1,.35,5.59287,"319A",758916,691887,"1735"
2007,2,.8,30.9925,"214B",755708,699491,"1640"
2007,2,.4,6.12284,"214B",754675,699461,"1681"
2006,1,.6,3.02191,"319A",753226,698122,"1739"
2006,1,.5,6.37535,"214B",754045,699837,"1710"
2005,2,.8,8.88674,"319A",757514,695953,"1731"
2008,1,.52,2.7334,"319A",757525,697970,"1626"
2006,1,.4,1.22548,"319A",755587,697407,"1662"
2007,1,1,7.1966,"319A",756414,697075,"1552"
2004,2,1.9,82.9954,"319A",755648,697090,"1691"
2005,1,.4,.276834,"319A",755107,698148,"1713"
2004,2,.6,4.013,"214B",754135,698171,"1697"
2007,1,.15,4.59353,"214B",755234,698964,"1594"
2006,2,.27,.679359,"319A",758184,691530,"1801"
2005,2,.3,1.26464,"319A",758977,696030,"1662"
2006,2,.78,34.178,"319A",760513,696366,"1421"
2008,1,.64,3.58503,"319A",758894,697619,"1627"
2007,1,.3,1.51202,"319A",761598,694939,"1527"
2007,2,.25,5.61763,"319A",761124,695218,"1527"
2008,1,.54,3.30599,"319A",761321,695304,"1527"
2004,2,1,5.8411,"319A",759430,697237,"1524"
2009,2,.5,15.8377,"214B",764040,697753,"1240"
2007,1,.9,8.86538,"319A",761166,696510,"1301"
2006,2,1,28.4524,"319A",761573,695022,"1527"
2010,2,1.1,17.5012,"319A",762142,693753,"1695"
2008,1,.5,5.44809,"319A",760201,692777,"1759"
2005,1,1.1,3.42042,"319A",758428,696555,"1702"
2008,1,.45,8.40929,"214B",760015,698938,"1383"
2004,2,.3,3.603,"319A",760305,697283,"1317"
2006,2,.35,.87421,"319A",759700,692104,"1794"
2007,1,1.6,25.3041,"214B",754868,698706,"1594"
2005,2,9,301.573,"214B",754857,698722,"1594"
2004,2,.5,17.5538,"319A",757251,697104,"1552"
2008,1,.3,5.53754,"214B",755739,698722,"1572"
2007,1,.22,2.17696,"319A",754168,697510,"1697"
2008,1,.32,6.04768,"319A",760005,695321,"1819"
2008,1,.36,2.66721,"319A",758961,695193,"1903"
2007,2,.38,7.69588,"319A",754737,697397,"1785"
2008,1,.55,4.51473,"319A",759069,693294,"1858"
2007,2,.25,1.69046,"211B",840267,820079,"1696"
2008,2,.62,.507837,"211B",839688,820307,"1677"
2009,2,.45,1.21533,"211B",839299,820496,"1677"
2010,1,.58,14.447,"211B",829319,819144,"1935"
2009,1,.43,7.55666,"211B",830015,819814,"1727"
2008,2,.27,3.03047,"211B",829942,819519,"1727"
2008,2,.51,1.65559,"211B",830590,818111,"1778"
2009,1,1.43,19.1118,"211B",830866,818355,"1646"
2003,2,.3,.370997,"211B",830340,817375,"1502"
2010,2,.38,5.44727,"211B",831179,819878,"1625"
2007,2,.4,.770874,"211B",829561,812093,"1842"
2006,1,.3,3.07649,"211B",830712,812332,"1996"
2006,2,1.5,9.30494,"211B",828817,811732,"1868"
2008,1,1.44,7.47014,"211B",828543,811400,"2056"
2005,1,1.1,36.0114,"211B",828036,812459,"1868"
2007,2,.45,2.06695,"211B",829123,813238,"1701"
2008,1,.45,6.83981,"211B",829412,813895,"1749"
2006,2,1,1.21481,"211B",830231,814379,"1625"
2008,1,.5,1.64902,"211B",830389,814630,"1595"
2004,1,.7,5.48363,"211B",830347,815672,"1700"
2003,1,1,16.3534,"211B",830987,816471,"1528"
2006,1,.7,10.3187,"211B",830133,812906,"1787"
2005,1,1.9,48.6643,"211B",830493,813109,"1787"
2002,1,.8,6.50712,"211B",831033,814952,"1577"
2005,1,.7,15.3765,"211B",831260,812688,"1900"
2002,1,.2,1.6099,"211B",829400,817165,"1576"
2004,1,.8,16.3258,"211B",830596,817018,"1587"
2008,2,.5,.747919,"211B",837616,816583,"1281"
2002,1,1,5.75102,"211B",832568,815877,"1520"
2009,1,.9,8.3519,"211B",831762,819382,"1725"
2009,1,.45,5.44153,"211B",831844,819264,"1725"
2003,1,2.1,11.6886,"211B",831335,817363,"1473"
2008,2,.65,7.6915,"211B",831878,820172,"2015"
2010,1,.5,5.6065,"211B",839013,819753,"1100"
2002,2,.9,6.47627,"211B",831700,816433,"1372"
2007,2,.33,.953977,"211B",840976,819190,"1213"
2008,1,1.1,6.35941,"211B",841717,819502,"1213"
2010,1,1.09,37.0409,"211B",830129,818252,"1778"
2006,1,1,5.97194,"211B",828124,812164,"1868"
2005,2,1,2.76764,"211B",828568,812309,"1868"
2004,1,.7,4.95633,"211B",830816,816347,"1528"
2007,1,.9,11.69,"211B",830461,814482,"1595"
2004,1,.3,1.41149,"211B",829229,816564,"1577"
2009,1,.3,2.42272,"211B",837083,816622,"1172"
2009,2,.58,6.7762,"211B",829449,819514,"1935"
2009,2,.6,.464238,"211B",831136,819097,"1625"
2006,1,1.1,15.0906,"211B",830139,813275,"1787"
2008,2,1,1.66427,"211B",841086,819411,"1213"
2010,2,.49,.627162,"211B",839638,819859,"1269"
2010,2,.83,6.78012,"211B",829240,821604,"1966"
2010,2,1.07,10.5891,"211B",829383,821574,"1966"
2007,1,.25,4.69344,"211B",829752,811353,"1979"
2007,2,.83,3.4177,"211B",829471,814465,"1827"
2009,2,1,3.29982,"211B",829943,817787,"1502"
2008,2,.18,.159481,"211B",831879,818808,"1466"
2010,2,.72,25.5236,"211B",829881,818607,"1778"
2010,1,1.22,10.6397,"211B",832966,819032,"1819"
2009,1,.6,.817322,"319A",796445,701867,"1656"
2008,2,.45,3.70211,"319A",796329,701070,"1656"
2010,1,.7,3.53871,"319A",797093,701379,"1656"
2010,2,.81,5.62294,"319A",795947,699116,"1535"
2009,1,.65,1.41841,"319A",798001,697683,"1498"
2010,1,.37,3.19704,"319A",797679,697181,"1716"
2009,1,.3,.925885,"319A",798756,699207,"1361"
2010,1,.97,5.68366,"319A",796753,698161,"1507"
2010,1,.94,7.88383,"319A",798138,699393,"1361"
2009,2,1.34,12.5362,"319A",798409,698116,"1437"
2007,2,.52,20.1962,"319A",808102,691285,"1557"
2008,1,.63,8.95421,"319A",807318,691178,"1404"
2007,1,.58,8.5551,"319A",807341,691512,"1404"
2007,2,.9,38.0686,"319A",806523,691271,"1404"
2006,1,.3,1.31706,"319A",805951,691435,"1344"
2005,1,.4,1.26696,"319A",805916,691480,"1344"
2007,1,.3,1.37198,"319A",806944,691316,"1404"
2008,1,.59,2.0529,"319A",808995,691104,"1690"
2006,1,.65,4.25754,"319A",805715,691131,"1344"
2004,2,.3,3.10133,"319A",805456,691400,"1355"
2008,1,.92,4.6822,"319A",806083,691974,"1275"
2007,2,.98,18.1417,"319A",805904,691752,"1344"
2007,2,.45,.231966,"319A",815730,706101,"1422"
2010,1,.35,3.09177,"319A",816192,705027,"1581"
2009,2,.39,1.56014,"319A",816350,704729,"1581"
2010,2,.51,6.89517,"319A",797649,701566,"1650"
2008,2,.71,8.13462,"319A",797837,697759,"1498"
2009,2,.4,2.37358,"319A",796361,701513,"1656"
2010,2,.9,49.3587,"319A",797801,698353,"1394"
2004,2,.8,6.58961,"319A",807952,691755,"1557"
2006,1,.7,4.10759,"319A",808062,691389,"1557"
2009,2,.93,9.92549,"319A",797330,698177,"1498"
2008,1,.5,.222254,"319A",807235,691927,"1325"
2010,2,.45,5.33993,"319A",816499,705543,"1581"
2007,1,.18,1.18513,"319A",809567,691311,"1733"
2009,2,.34,13.2827,"319A",798702,700671,"1489"
2008,2,.27,5.63426,"319A",798925,700101,"1361"
2009,1,1,4.87995,"319A",796367,698520,"1439"
2010,2,.28,8.51191,"319A",796593,699134,"1439"
2008,2,.51,27.3256,"319A",796249,697232,"1541"
2009,2,1.14,6.39422,"319A",804879,711593,"1326"
2002,1,1.4,50.3118,"213B",801230,735465,"1556"
2002,2,.3,.849761,"213B",789751,721901,"1936"
2003,1,.1,1.44898,"213B",790524,720803,"1622"
2004,1,.4,2.43884,"213B",790453,720986,"1622"
2002,1,.8,16.5551,"213B",790020,720154,"1470"
2009,1,.68,6.48063,"213B",791822,724115,"1825"
2010,2,.4,1.32868,"213B",790804,722135,"1594"
2010,2,3.12,74.1213,"213B",791050,721158,"1410"
2010,1,1.29,15.8792,"213B",792479,722758,"1462"
2009,2,.27,.78159,"213B",793639,722007,"1157"
2003,2,.5,9.45389,"213B",791957,720430,"1364"
2002,2,1,23.9468,"213B",792251,720660,"1364"
2009,1,.27,3.29301,"213B",792264,720409,"1147"
2008,2,1.07,4.53995,"213B",792818,721114,"1206"
2003,1,.7,14.9045,"213B",795091,721575,"1203"
2002,1,.8,6.6038,"213B",794335,720159,"1045"
2002,2,.3,1.33756,"213B",798502,722190,"1125"
2002,1,.4,8.70792,"213B",791569,720466,"1410"
2002,2,.2,3.03049,"213B",791839,720012,"1147"
2003,1,.6,.948254,"213B",791603,719562,"1292"
2003,1,.8,5.10567,"213B",790550,719296,"1257"
2003,1,.8,.492024,"213B",795188,718550,"972"
2002,2,.6,2.66286,"213B",794762,718172,"972"
2003,2,.4,7.92626,"213B",799356,736273,"1925"
2004,1,.2,1.29883,"213B",801072,736676,"1671"
2002,1,.9,14.5175,"213B",800489,734857,"1745"
2004,1,.6,21.2415,"213B",801549,734072,"1436"
2003,2,.8,2.0248,"213B",801748,733458,"1436"
2002,1,.8,2.5614,"213B",789525,722263,"2041"
2009,2,1.6,22.6064,"213B",792991,722785,"1392"
2010,1,1.44,3.31839,"213B",792797,720225,"1163"
2003,1,.4,5.65951,"213B",802259,732430,"1290"
2008,2,1.25,14.9172,"213B",791708,723340,"1577"
2009,2,.5,.734541,"213B",790788,723764,"1855"
2009,1,1.2,17.4339,"213B",793515,721201,"1088"
2010,2,1.35,7.48001,"213B",791264,722917,"1834"
2009,2,.63,.936488,"213B",793228,720083,"1163"
2010,2,.5,17.6965,"213B",791922,721262,"1364"
2010,2,1.18,5.15727,"212B",811725,768634,"1806"
2008,1,.3,1.69723,"212B",815802,780567,"1421"
2007,1,.3,4.63957,"212B",815049,780313,"1421"
2005,1,.4,6.58906,"317A",890984,824974,"1392"
2004,2,.3,.274328,"317A",890111,824544,"1251"
2003,2,.4,7.65529,"317A",894001,824992,"1227"
2004,1,.9,4.59349,"317A",892508,824274,"1503"
2006,1,.75,25.9764,"317A",892322,824653,"1504"
2004,1,.2,2.34609,"317A",891793,824298,"1499"
2003,2,1.3,7.25598,"317A",892424,822930,"1285"
2004,2,.5,.720033,"317A",891300,824116,"1499"
2003,1,2.4,26.0436,"317A",894076,823011,"1379"
2002,2,1.7,3.46245,"317A",892570,822085,"1438"
2004,1,.8,11.3894,"317A",893054,822031,"1465"
2002,2,1.9,2.75966,"317A",893349,821827,"1465"
2002,1,.7,15.7045,"317A",894484,821872,"1424"
2003,2,.4,.709023,"317A",893321,820660,"1535"
2002,2,1.3,8.76337,"317A",893435,820886,"1564"
2004,1,.5,8.72888,"317A",893154,820866,"1564"
2002,2,.3,1.07923,"317A",893798,819866,"1493"
2003,1,.8,6.57689,"317A",893281,820149,"1535"
2004,1,.3,11.4946,"317A",893384,819901,"1535"
2009,2,.86,13.6986,"317A",896185,827082,"1140"
2009,1,.39,5.13845,"317A",897437,827013,"1332"
2010,1,.64,9.02583,"317A",895535,825790,"1124"
2009,1,.75,2.57282,"317A",895979,825043,"1343"
2004,1,.3,16.6556,"317A",895833,824814,"1343"
2002,1,1.9,15.5094,"317A",894187,823694,"1339"
2008,2,1.1,4.23939,"317A",898887,826679,"1294"
2008,1,.79,13.8205,"317A",898774,826069,"1349"
2008,1,.72,5.87379,"317A",897783,827106,"1459"
2010,2,.69,6.46303,"317A",897202,826243,"1351"
2008,1,.58,12.0189,"317A",897546,825244,"1597"
2007,1,.9,29.314,"317A",897845,825160,"1597"
2008,2,1.3,22.2643,"317A",897338,824408,"1644"
2008,1,.81,33.1125,"317A",897024,825113,"1503"
2007,2,1.12,9.95824,"317A",897939,824223,"1559"
2002,2,2.6,11.5368,"317A",895796,823603,"1446"
2010,2,1.2,4.66911,"317A",896059,823568,"1446"
2002,1,.6,3.919,"317A",895224,821816,"1573"
2004,1,.4,.508351,"317A",895438,820313,"1629"
2006,2,.78,3.98963,"317A",897937,821817,"1688"
2007,2,.72,.727111,"317A",897135,821468,"1940"
2008,1,.3,.453529,"317A",896994,821744,"1841"
2007,2,.15,.684412,"317A",899688,823521,"1727"
2006,1,.8,5.64839,"317A",899297,823943,"1517"
2008,1,.43,2.49896,"317A",901326,823415,"1768"
2007,1,.83,13.4477,"317A",900365,822849,"1629"
2010,2,.54,6.19802,"317A",899009,825194,"1396"
2005,1,.3,2.86688,"317A",898993,823435,"1542"
2008,2,.4,5.64799,"317A",898650,825305,"1396"
2005,1,.4,6.64787,"317A",898516,821335,"1799"
2006,1,.96,28.9272,"317A",899067,821424,"1799"
2008,2,.7,4.80523,"317A",897871,823618,"1559"
2008,1,.54,.340049,"317A",897400,823180,"1824"
2005,1,.5,7.19434,"317A",898214,822694,"1592"
2006,2,.83,3.43611,"317A",900101,821094,"1702"
2007,1,.54,9.93561,"317A",899801,820676,"1864"
2007,2,.83,14.2831,"317A",900050,820257,"1864"
2006,2,.9,1.3705,"317A",900300,823580,"1615"
2007,1,.38,2.57782,"317A",900312,822342,"1870"
2002,2,1.6,4.45104,"317A",893028,818692,"1286"
2003,1,.5,4.64692,"317A",893693,818457,"1286"
2008,2,1.63,26.3985,"317A",894601,817909,"1432"
2010,1,1.44,16.1315,"317A",894842,817142,"1578"
2009,1,.8,15.2559,"317A",894288,817722,"1432"
2002,2,.7,5.60203,"317A",895317,819461,"1551"
2003,1,.4,6.50264,"317A",895618,819598,"1798"
2010,1,.89,4.6582,"317A",895916,817424,"1598"
2008,2,1.8,3.87469,"317A",896110,817225,"1598"
2009,2,.72,2.38563,"317A",896669,816758,"1510"
2004,1,3.4,15.9183,"317A",889949,824518,"1215"
2003,1,3,8.70587,"317A",893419,824976,"1460"
2004,1,1.2,19.5105,"317A",892925,824721,"1460"
2002,2,1.2,17.4903,"317A",893647,824447,"1406"
2005,1,.6,4.08076,"317A",892079,824326,"1503"
2003,1,.4,8.14052,"317A",892212,822377,"1438"
2003,1,1,11.8501,"317A",893875,820672,"1493"
2010,2,.41,15.135,"317A",896528,826213,"1351"
2003,1,.6,1.96126,"317A",895365,823765,"1351"
2009,1,.31,6.58261,"317A",896992,823775,"1644"
2009,2,.33,.787741,"317A",896873,823406,"1824"
2002,1,1.6,88.196,"317A",895729,823232,"1659"
2008,1,.5,3.79676,"317A",900456,823108,"1629"
2008,1,.28,1.5434,"317A",900614,822204,"1870"
2008,1,.8,1.23709,"317A",900714,820423,"1862"
2002,1,.3,5.69678,"317A",894621,819378,"1378"
2009,2,.55,.995089,"317A",895240,817525,"1578"
2009,1,1.44,11.7486,"317A",895969,816941,"1463"
2005,1,.5,6.72707,"317A",889888,824363,"1204"
2006,1,.54,9.76889,"317A",891513,825265,"1392"
2002,1,.6,15.3134,"317A",893264,822973,"1316"
2003,2,1.4,4.88463,"317A",894237,822471,"1424"
2004,1,.4,2.27529,"317A",892994,822465,"1465"
2009,1,.45,.992364,"317A",898494,824753,"1396"
2003,2,.9,3.16266,"317A",892706,818248,"1289"
2009,2,.93,4.44373,"317A",898924,824043,"1517"
2010,1,.53,4.89628,"317A",898103,824402,"1559"
2009,2,.73,4.37983,"317A",895862,825369,"1343"
2010,1,.72,5.50668,"317A",896253,824044,"1446"
2007,1,10.8,620.229,"317A",898156,822146,"1688"
2007,2,1.4,46.6816,"317A",899906,821695,"1739"
2010,1,.58,5.06015,"317A",897430,826233,"1351"
2009,2,.36,1.454,"317A",897755,825647,"1564"
2008,2,.64,4.61401,"317A",897257,825394,"1351"
2009,1,.65,4.52156,"317A",897617,826444,"1459"
2010,2,1,19.5652,"317A",895196,825028,"1225"
2010,1,.42,1.19761,"317A",896943,827451,"1169"
2010,2,.45,2.39874,"317A",893076,817822,"1270"
2003,1,.7,6.78999,"212B",827812,801086,"2075"
2002,1,.5,9.82564,"212B",828910,799999,"1747"
2003,1,1.4,37.1983,"212B",828291,798870,"1802"
2003,1,1,16.7414,"212B",828843,798513,"1602"
2006,2,.62,.374673,"212B",832117,803818,"1825"
2006,1,.9,11.8483,"212B",831701,803015,"1607"
2005,2,.4,4.3006,"212B",831490,802937,"1704"
2007,1,.71,8.36284,"",830829,803801,"2010"
2005,2,.7,2.12544,"212B",831281,802246,"1743"
2005,1,2.1,23.5086,"212B",830703,802694,"1704"
2005,1,1.4,12.31,"212B",831298,801761,"1743"
2006,1,1,22.2767,"212B",831433,801537,"1743"
2005,2,1.3,.237871,"212B",831581,800985,"1897"
2007,1,1,26.0457,"212B",832354,803310,"1607"
2005,2,2.1,.69297,"212B",832440,803549,"1825"
2006,2,.52,.131422,"212B",832452,802698,"1607"
2005,1,.5,5.81409,"212B",832184,801701,"1529"
2007,1,.44,2.50413,"212B",831894,802538,"1607"
2006,1,.17,6.14291,"212B",832750,802112,"1463"
2007,1,.8,16.5608,"212B",831660,801193,"1747"
2006,2,1.4,.300676,"212B",832401,801354,"1747"
2006,1,3.57,56.2053,"212B",832029,800441,"1593"
2007,1,1.8,44.7392,"212B",832616,800131,"1389"
2004,2,13.8,6.08896,"212B",832997,801104,"1446"
2004,2,5.1,7.6977,"212B",833241,801072,"1446"
2005,1,1.1,9.69151,"212B",834507,801899,"1143"
2004,2,.4,.177846,"",835175,799012,"1067"
2006,1,.67,11.0867,"212B",834217,801910,"1474"
2006,1,.5,10.0513,"212B",832127,799237,"1528"
2002,2,1.3,18.7888,"212B",828531,800759,"1923"
2002,1,.3,4.27013,"212B",829752,800755,"1783"
2002,2,1.9,1.36908,"212B",828910,798901,"1753"
2003,2,1.1,2.67482,"212B",828988,798304,"1602"
2003,2,1.1,3.29255,"212B",828917,801881,"1915"
2005,1,1.9,13.6658,"212B",831126,803217,"1704"
2004,2,.6,2.32948,"212B",830919,802827,"1704"
2004,2,2.8,13.6045,"212B",831736,802101,"1529"
2004,2,1.2,5.67063,"212B",832431,800755,"1747"
2008,1,1.2,25.3926,"",835767,800764,"957"
2007,2,.7,.024443,"",835070,801358,"1032"
2005,1,1.3,34.2824,"212B",831137,799952,"1830"
2002,2,1.1,4.06604,"212B",828786,798091,"1904"
2004,2,.5,1.49145,"212B",832051,799844,"1593"
2008,1,.4,2.30358,"212B",833890,799760,"1221"
2003,1,.9,27.9542,"212B",829605,801785,"1915"
2002,2,1.1,1.92028,"212B",829402,801554,"1915"
2006,1,.1,.29538,"",834919,798554,"1003"
2007,2,.4,.319988,"212B",832749,799630,"1284"
2010,1,.93,11.2984,"318A",803678,714916,"1295"
2003,2,.4,29.6608,"318A",787115,703731,"1492"
2002,1,2,27.9734,"318A",786869,702576,"1467"
2004,1,.4,2.2147,"318A",788330,704828,"1721"
2007,1,2.65,46.0059,"318A",789811,704796,"1429"
2002,1,1,37.4026,"318A",788329,703854,"1543"
2008,1,.34,1.17402,"318A",789389,703302,"1344"
2002,1,.5,2.69097,"318A",788268,703316,"1362"
2007,1,.45,3.32002,"318A",789504,702900,"1344"
2006,2,.4,21.7024,"318A",789472,703917,"1442"
2008,1,.42,3.3852,"319A",789599,701687,"1285"
2007,1,1.7,70.74,"319A",790097,701121,"1348"
2008,1,1.7,31.6967,"318A",791248,705099,"1255"
2008,1,.5,6.2158,"318A",790249,705213,"1429"
2006,1,.6,1.55039,"318A",789947,705824,"1404"
2005,1,.7,2.80946,"319A",791313,703550,"1292"
2005,2,3.3,50.4571,"319A",790363,703860,"1363"
2005,1,2.1,15.5457,"319A",791490,702956,"1292"
2005,1,.3,1.14684,"319A",791214,701840,"1532"
2006,1,.7,11.3404,"319A",790792,701268,"1532"
2006,2,.5,13.1311,"319A",790078,701356,"1348"
2008,1,.6,1.34734,"319A",791254,699939,"1496"
2006,1,.7,8.21624,"319A",790634,700526,"1403"
2004,2,1.9,34.7345,"319A",793249,704908,"1271"
2006,1,.4,2.27122,"319A",794365,705032,"1368"
2005,1,.8,6.20063,"319A",793532,703989,"1529"
2006,1,.39,1.24758,"319A",793820,703732,"1621"
2010,1,.9,2.60805,"319A",795360,706615,"1287"
2009,2,.19,1.86063,"319A",795381,706300,"1373"
2008,2,.9,6.97341,"319A",795181,706071,"1410"
2010,2,.45,16.9246,"319A",796734,706376,"1527"
2009,1,.67,8.4383,"319A",797185,706388,"1527"
2008,2,.75,10.2161,"319A",795775,706279,"1373"
2009,1,.72,7.29748,"319A",795614,706837,"1287"
2009,1,1.81,14.0244,"319A",795596,706301,"1373"
2007,1,.3,13.1565,"319A",796711,705701,"1527"
2004,2,.38,10.5577,"319A",795988,705071,"1518"
2005,1,.4,3.82472,"319A",796131,705195,"1518"
2002,2,1.9,12.1978,"319A",799554,710013,"1259"
2004,1,.2,4.95707,"319A",801137,710058,"1495"
2003,1,1,1.80693,"319A",800259,710462,"1214"
2007,1,.6,4.56433,"319A",788653,699472,"1542"
2005,1,.3,.325662,"319A",788425,699837,"1542"
2002,2,.9,42.1049,"319A",788343,701625,"1379"
2004,1,.4,1.89324,"319A",787719,701006,"1389"
2008,1,.8,3.37042,"319A",789344,699234,"1367"
2002,1,.3,1.62146,"318A",788805,702274,"1293"
2007,1,.2,2.54368,"319A",790853,699222,"1496"
2007,1,.6,2.6991,"319A",790178,699273,"1418"
2008,1,.79,.79538,"319A",790429,698831,"1476"
2005,1,.7,9.88959,"319A",791675,699101,"1794"
2002,1,.6,8.05461,"319A",799741,711224,"1158"
2008,2,.2,.426462,"318A",802912,715316,"1295"
2009,2,.69,1.64501,"318A",803179,714336,"1388"
2007,1,.5,19.3039,"319A",790410,702982,"1264"
2005,1,.5,10.1445,"319A",790215,700704,"1403"
2005,1,.8,13.4513,"318A",790998,704805,"1255"
2007,2,.7,7.24961,"318A",790153,704208,"1363"
2006,2,.8,28.0308,"319A",790446,703339,"1264"
2006,1,.3,4.15929,"319A",791596,703912,"1250"
2007,2,.6,10.4714,"319A",792023,704135,"1280"
2005,2,.3,1.41935,"319A",792041,703580,"1365"
2006,2,.6,15.1353,"319A",793001,705452,"1271"
2007,2,.7,17.6874,"318A",791622,705869,"1296"
2007,2,.6,16.3241,"319A",795095,705594,"1468"
2004,2,.4,4.59848,"319A",795507,705558,"1518"
2010,1,.81,4.48604,"319A",797221,706071,"1676"
2005,1,1,44.0737,"319A",795125,705120,"1468"
2009,1,.52,2.94199,"319A",795257,706061,"1410"
2003,2,.3,4.88651,"319A",796595,708858,"1208"
2007,1,.4,7.30114,"319A",795686,705665,"1373"
2006,1,.5,7.29333,"319A",797599,705878,"1676"
2010,1,.54,24.3278,"319A",797117,706676,"1368"
2008,2,.48,2.96319,"319A",797229,706018,"1676"
