log_y_lote,region
2.215673,"3A"
1.593396,"3A"
2.783961,"3A"
2.437929,"3A"
-.1139451,"3A"
1.427391,"3A"
2.033421,"3A"
3.42642,"3A"
3.103281,"3A"
.9767271,"3A"
2.701421,"3A"
1.224613,"3A"
.5102695,"3A"
2.196059,"3A"
.5402932,"3A"
-.0692558,"3A"
2.510688,"3A"
2.31632,"3A"
2.872802,"3A"
2.289924,"3A"
1.260975,"3A"
-.8946149,"3A"
2.17704,"3A"
1.873149,"3A"
2.939305,"3A"
2.709136,"3A"
.2401108,"3A"
-.7019841,"3A"
3.733286,"3A"
2.00487,"3A"
2.736126,"3A"
1.597782,"3A"
.0173388,"3A"
2.922586,"3A"
2.650824,"3A"
.3299222,"3A"
2.205866,"3A"
1.958721,"3A"
2.180035,"3A"
1.323602,"3A"
3.111411,"3A"
2.165125,"3A"
3.933747,"3A"
.6109388,"3A"
1.438633,"3A"
-1.091954,"3A"
2.27833,"3A"
2.50666,"3A"
.6931622,"3A"
2.429315,"3A"
.6922017,"3A"
3.898772,"3A"
1.157221,"3A"
.1339801,"3A"
2.446521,"3A"
1.369644,"3A"
3.316957,"3A"
2.305491,"3A"
.7409178,"3A"
1.754412,"3A"
2.188247,"3A"
-.3134978,"3A"
-.1763936,"3A"
2.521086,"3A"
.9380052,"3A"
2.793689,"3A"
.352957,"3A"
-3.560733,"3A"
1.806471,"3A"
1.688277,"3A"
-.9816242,"3A"
2.994827,"3A"
2.765016,"3A"
.6089228,"3A"
.9135751,"3A"
2.415235,"3A"
1.043948,"3A"
4.282267,"3A"
3.12966,"3A"
2.070744,"3A"
-.1364327,"."
4.550582,"3A"
1.71231,"3A"
4.087743,"3A"
2.82101,"3A"
2.387377,"3A"
2.391273,"3A"
3.747823,"3A"
1.963292,"3A"
2.509014,"3A"
2.590782,"3A"
1.809429,"3A"
3.425347,"3A"
2.309551,"3A"
-.9409702,"3A"
1.258487,"3A"
1.021872,"3A"
1.165398,"3A"
2.80737,"3A"
1.116256,"3A"
2.867399,"3A"
1.389447,"3A"
3.59916,"3A"
2.851302,"3A"
.5820816,"3A"
2.944523,"3A"
3.197722,"3A"
4.683649,"3A"
2.156184,"3A"
3.095102,"3A"
2.605877,"3A"
.1454587,"3A"
-1.104076,"3A"
2.816414,"3A"
2.751774,"3A"
2.193926,"3A"
.3154748,"3A"
2.280235,"3A"
3.649738,"3A"
2.393796,"3A"
.3781624,"3A"
2.988451,"3A"
.6790432,"3A"
2.587102,"3A"
2.785135,"3A"
1.421835,"3A"
2.366545,"3A"
1.376479,"3A"
2.761705,"3A"
1.366074,"3A"
3.171503,"3A"
1.775874,"3A"
2.526121,"3A"
1.411877,"3A"
2.571245,"3A"
2.267571,"3A"
1.807011,"3A"
1.196891,"3A"
1.123975,"3A"
.6417013,"3A"
2.325881,"3A"
1.589927,"3A"
1.792483,"3A"
1.982197,"3A"
1.091161,"3A"
1.385509,"3A"
1.759243,"3A"
1.948806,"3A"
3.224341,"3A"
1.25967,"3A"
1.66785,"3A"
.4607926,"3A"
3.113155,"3A"
2.125425,"3A"
3.499863,"3A"
2.757913,"3A"
2.676277,"3A"
1.898408,"3A"
1.338427,"3A"
.9544186,"3A"
-.2227249,"3A"
.3299726,"3A"
.640221,"3A"
1.246998,"3A"
-.1451726,"3A"
1.49418,"3A"
3.884317,"3A"
-1.055579,"3A"
2.446157,"3A"
1.889975,"3A"
2.919871,"3A"
1.872756,"3A"
1.113159,"3A"
2.16161,"3A"
5.006888,"3A"
1.327801,"3A"
-.2484998,"3A"
.0224951,"3A"
2.93813,"3A"
1.970667,"3A"
1.143786,"3A"
2.541421,"3A"
2.050823,"3A"
3.167212,"3A"
1.558549,"3A"
2.265248,"3A"
3.578093,"3A"
.7949138,"3A"
1.959375,"3A"
1.577185,"3A"
3.175509,"3A"
3.049477,"3A"
2.565026,"3A"
1.525624,"3A"
1.081439,"3A"
1.449379,"3A"
2.113903,"3A"
1.046016,"3A"
1.968612,"3A"
2.860193,"3A"
2.174716,"3A"
1.489289,"3A"
2.276113,"3A"
.9296097,"3A"
2.582275,"3A"
2.644379,"3A"
4.461643,"3A"
2.28208,"3A"
1.853074,"3A"
3.617698,"3A"
3.067927,"3A"
2.42898,"3A"
2.19753,"3A"
1.646969,"3A"
.9890913,"3A"
.9326954,"3A"
1.978305,"3A"
2.505118,"3A"
1.032611,"3A"
1.123588,"3A"
2.1296,"3A"
2.33938,"3A"
.9936406,"3A"
1.753039,"3A"
.7610955,"3A"
2.984044,"3A"
2.752131,"3A"
2.039897,"3A"
2.638422,"3A"
1.538082,"3A"
.1392835,"3A"
3.126554,"3A"
2.660791,"3A"
3.088152,"3A"
1.866819,"3A"
1.409986,"3A"
1.761137,"3A"
3.042978,"3A"
2.250705,"3A"
1.762046,"3A"
.7412657,"3A"
-.2199811,"3A"
3.300393,"3A"
1.245784,"3A"
3.220419,"3A"
.3322132,"3A"
2.261666,"3A"
2.065288,"3A"
1.228593,"3A"
3.092242,"3A"
2.898197,"3A"
.4683711,"3A"
.8264142,"3A"
1.199751,"3A"
.7576842,"3A"
2.230836,"3A"
3.646721,"3A"
3.276779,"3A"
2.852797,"3A"
.4627083,"3A"
3.333158,"3A"
.7218853,"3A"
3.44061,"3A"
2.458203,"3A"
1.437201,"3A"
2.926195,"3A"
4.167956,"3A"
.3220762,"3A"
1.775523,"3A"
1.168347,"3A"
2.383778,"3A"
1.109793,"3A"
-.2176213,"3A"
.8809827,"3A"
3.6233,"3A"
2.43082,"3A"
2.16361,"3A"
4.553501,"3A"
1.64926,"2B"
1.807575,"3A"
.014041,"3A"
-.988676,"3A"
.9077584,"3A"
1.460518,"3A"
-.8393366,"3A"
-1.405779,"3A"
-.8776399,"3A"
-.4326894,"3A"
2.812843,"3A"
2.212651,"3A"
.5251485,"3A"
-.7082405,"3A"
3.418481,"3A"
1.844948,"3A"
.8072389,"3A"
1.659848,"3A"
2.333696,"3A"
2.158355,"3A"
1.590047,"3A"
2.15145,"3A"
2.541129,"3A"
1.407554,"3A"
.8225953,"3A"
3.474429,"3A"
1.201271,"3A"
1.085068,"3A"
1.35976,"3A"
-.8977389,"3A"
-1.196825,"3A"
2.541563,"3A"
1.33942,"3A"
1.636944,"3A"
1.443105,"3A"
.1349854,"3A"
3.962747,"2B"
2.958503,"2B"
2.204656,"2B"
1.161036,"2B"
4.175038,"2B"
1.627908,"2B"
1.879077,"2B"
3.119131,"2B"
.9149297,"2B"
2.649587,"2B"
.9340324,"2B"
1.330692,"2B"
.6956441,"2B"
1.706105,"2B"
1.405121,"2B"
2.2697,"2B"
1.755738,"2B"
1.17665,"2B"
3.404675,"2B"
1.861971,"2B"
2.603822,"2B"
1.351115,"2B"
1.911504,"2B"
2.326516,"2B"
-1.525671,"2B"
2.385915,"2B"
1.628026,"2B"
1.624029,"2B"
1.17827,"2B"
3.808547,"2B"
1.815116,"2B"
2.973206,"2B"
1.226812,"2B"
3.037244,"2B"
2.750586,"2B"
3.38437,"2B"
1.503971,"2B"
2.468379,"2B"
3.604048,"2B"
1.183756,"2B"
1.495819,"2B"
.2483278,"2B"
-1.544615,"2B"
3.910804,"2B"
4.020393,"2B"
.7964932,"3A"
.7231622,"3A"
1.669044,"3A"
1.28005,"3A"
2.725713,"2B"
1.094357,"3A"
1.220505,"3A"
2.046365,"3A"
-.8295948,"2B"
.930793,"2B"
1.353812,"3A"
3.338655,"2B"
3.530725,"2B"
3.011222,"3A"
.7516754,"3A"
2.12325,"3A"
3.973899,"3A"
1.889751,"3A"
1.603623,"3A"
2.09838,"3A"
3.827347,"3A"
1.717172,"3A"
-.3220155,"3A"
1.154277,"3A"
2.090665,"3A"
1.667909,"3A"
1.946406,"2B"
.8445326,"2B"
2.132744,"2B"
1.75989,"3A"
2.128589,"3A"
1.56043,"3A"
2.538218,"3A"
2.996942,"3A"
.5247462,"3A"
2.623516,"3A"
.0436914,"3A"
1.55874,"3A"
2.021365,"3A"
.0205572,"3A"
2.027,"3A"
1.080815,"3A"
1.373809,"3A"
1.721493,"3A"
3.433745,"2B"
1.812026,"2B"
1.105889,"3A"
1.852439,"2B"
2.18456,"3A"
1.005546,"3A"
.2033326,"3A"
1.973609,"3A"
4.418785,"3A"
-1.284337,"3A"
1.389539,"2B"
1.524649,"2B"
-.3866055,"3A"
.2347875,"3A"
3.531582,"3A"
1.276767,"3A"
.4134465,"3A"
1.72591,"3A"
1.195736,"3A"
1.764919,"3A"
2.762393,"2B"
2.182154,"3A"
3.348233,"3A"
2.862269,"3A"
1.695265,"3A"
1.229763,"3A"
2.129337,"2B"
1.281767,"3A"
-.1344347,"3A"
3.230966,"2B"
5.709012,"2B"
2.86527,"3A"
1.71155,"2B"
.7779294,"3A"
1.799675,"3A"
.981033,"3A"
2.040685,"3A"
1.507345,"3A"
.5250006,"2B"
-.6775948,"2B"
.1950157,"2B"
2.670487,"2B"
2.022429,"2B"
1.108718,"2B"
.5041575,"2B"
2.950306,"2B"
1.695114,"2B"
-.2602303,"2B"
1.123789,"2B"
2.230546,"2B"
2.010914,"2B"
.7260742,"2B"
1.92276,"2B"
.1945877,"2B"
.5001811,"2B"
1.701767,"2B"
2.333958,"2B"
1.872897,"2B"
2.73284,"2B"
.4761721,"2B"
2.792747,"2B"
-.2904606,"2B"
1.749377,"2B"
2.122489,"2B"
1.69406,"2B"
2.458614,"2B"
2.040116,"2B"
1.723927,"2B"
1.868145,"2B"
-.0471157,"2B"
1.849936,"2B"
3.612023,"2B"
1.787072,"2B"
1.017995,"2B"
1.600666,"2B"
2.458734,"2B"
.3446459,"2B"
.8848909,"2B"
1.913417,"2B"
-.7673579,"2B"
2.714072,"2B"
.5093866,"2B"
-.4665504,"2B"
1.913995,"2B"
2.359825,"2B"
1.546166,"2B"
1.228968,"2B"
1.193868,"2B"
-1.83583,"2B"
3.239604,"2B"
2.364592,"2B"
-.2017221,"3A"
1.308903,"3A"
1.263762,"3A"
1.726855,"3A"
.3495365,"3A"
1.162225,"3A"
-.0770052,"3A"
1.737595,"3A"
2.064814,"3A"
2.52862,"3A"
3.005494,"3A"
2.146528,"3A"
3.63939,"3A"
.275402,"3A"
.2366204,"3A"
.3162549,"3A"
.7192535,"3A"
1.448692,"3A"
1.131831,"3A"
1.543768,"3A"
2.898213,"3A"
-1.461164,"3A"
1.128744,"3A"
.4447756,"3A"
1.930821,"3A"
2.096129,"3A"
.8643994,"3A"
3.899114,"3A"
1.885494,"3A"
1.412837,"3A"
2.295106,"3A"
-1.503934,"3A"
1.675213,"3A"
.1698525,"3A"
2.586462,"3A"
1.728866,"3A"
1.585135,"3A"
2.141466,"3A"
3.307824,"3A"
1.855394,"3A"
3.91824,"2B"
-.1628001,"2B"
.3708598,"2B"
.8915225,"2B"
2.806694,"2B"
1.868818,"2B"
.284186,"2B"
4.305703,"2B"
2.76501,"2B"
-.246425,"2B"
3.175835,"2B"
1.191802,"2B"
1.512916,"2B"
2.701663,"2B"
1.887645,"2B"
.2908471,"2B"
2.164233,"2B"
1.108724,"2B"
-.0531329,"2B"
1.630352,"2B"
-.7092278,"2B"
.9794007,"2B"
2.070181,"2B"
.2614639,"2B"
2.675355,"2B"
3.055957,"2B"
.705471,"2B"
.940554,"2B"
3.118233,"2B"
1.19948,"2B"
1.733337,"2B"
2.702515,"2B"
-.3085095,"2B"
2.858417,"2B"
2.012234,"2B"
-.0656186,"2B"
2.873367,"2B"
1.640407,"2B"
.5289975,"2B"
1.534622,"2B"
1.885411,"3A"
2.035397,"3A"
1.52464,"3A"
3.257189,"3A"
.8527501,"3A"
1.981826,"3A"
-.3284582,"3A"
1.241976,"3A"
2.432683,"3A"
1.015108,"3A"
2.753947,"3A"
-.3438673,"3A"
2.17058,"3A"
2.166637,"3A"
.0762478,"3A"
1.883562,"3A"
2.441877,"3A"
2.617294,"3A"
1.636752,"3A"
2.20009,"3A"
.9450026,"3A"
2.812747,"3A"
2.741446,"3A"
1.444419,"3A"
2.626153,"3A"
1.866098,"3A"
2.48648,"3A"
3.378065,"3A"
3.102984,"3A"
3.499911,"3A"
2.2984,"3A"
2.445542,"3A"
1.540968,"3A"
1.365837,"3A"
-.6765831,"3A"
1.383698,"3A"
-.3186761,"3A"
-.7906961,"3A"
-.3791952,"3A"
1.731371,"3A"
.9158747,"3A"
2.598808,"3A"
1.82423,"3A"
1.053224,"3A"
1.7313,"3A"
1.894297,"3A"
3.364782,"3A"
1.569705,"3A"
-1.078666,"3A"
1.973295,"3A"
1.23434,"3A"
2.296125,"3A"
2.659077,"3A"
.3151756,"3A"
.9469441,"3A"
1.493138,"3A"
1.536205,"3A"
3.273307,"3A"
2.780774,"3A"
2.724966,"3A"
1.723129,"3A"
1.872208,"3A"
1.538629,"3A"
1.354466,"3A"
.8694632,"3A"
2.767469,"3A"
2.163997,"3A"
2.970953,"3A"
2.861646,"3A"
1.406283,"3A"
2.472336,"3A"
2.71701,"3A"
.6735871,"3A"
1.884431,"3A"
-.2385859,"3A"
4.479562,"3A"
1.334148,"3A"
.2127618,"3A"
1.739901,"3A"
-.0049231,"3A"
2.463734,"3A"
2.279203,"3A"
.8221075,"3A"
-.0076653,"3A"
1.151413,"3A"
1.491494,"3A"
1.588476,"3A"
1.47701,"3A"
1.705962,"3A"
6.430089,"3A"
3.84335,"3A"
1.621396,"3A"
.3743184,"3A"
1.529097,"3A"
1.508857,"3A"
2.973752,"3A"
.1803279,"3A"
.8749436,"3A"
1.91545,"2B"
3.616263,"2B"
2.817885,"2B"
-.9817016,"2B"
2.472184,"2B"
1.458755,"2B"
2.123798,"."
.7539788,"2B"
3.157366,"2B"
2.510412,"2B"
3.103541,"2B"
-1.436027,"2B"
3.259853,"2B"
-.3667686,"2B"
-2.029342,"2B"
.9179413,"2B"
1.815299,"2B"
2.807039,"2B"
-1.201722,"2B"
4.029011,"2B"
3.80085,"2B"
1.806477,"2B"
2.040922,"2B"
2.27125,"2B"
-1.726837,"."
2.405746,"2B"
2.307702,"2B"
1.451644,"2B"
.3141389,"2B"
.9838821,"2B"
1.191662,"2B"
2.614896,"2B"
.845645,"2B"
2.610401,"2B"
1.7353,"2B"
3.234458,"."
-3.711411,"."
3.534632,"2B"
1.40267,"2B"
.3997488,"2B"
.8344644,"2B"
3.330568,"2B"
.652471,"2B"
-1.219493,"."
-1.139472,"2B"
2.424661,"3A"
3.389826,"3A"
3.331254,"3A"
.795117,"3A"
3.82877,"3A"
3.62174,"3A"
.1604338,"3A"
.9899017,"3A"
1.199971,"3A"
3.077423,"3A"
1.219413,"3A"
4.259011,"3A"
3.456213,"3A"
1.827094,"3A"
.4385065,"3A"
1.032992,"3A"
3.921124,"3A"
2.743784,"3A"
.1370103,"3A"
2.428371,"3A"
2.574983,"3A"
.2981323,"3A"
2.106113,"3A"
3.547734,"3A"
.8203171,"3A"
1.824651,"3A"
.2212057,"3A"
.9586028,"3A"
.6209152,"3A"
1.942104,"3A"
2.828768,"3A"
2.132781,"3A"
2.323965,"3A"
1.987529,"3A"
2.640799,"3A"
2.576916,"3A"
2.356855,"3A"
1.341485,"3A"
2.501256,"3A"
1.600815,"3A"
.5916293,"3A"
1.518272,"3A"
-1.121895,"3A"
3.740164,"3A"
.6382896,"3A"
1.215037,"3A"
.4833269,"3A"
.9336118,"3A"
.9929184,"3A"
-.2289353,"3A"
2.291483,"3A"
2.086245,"3A"
-.852232,"3A"
.4977465,"3A"
2.960307,"3A"
2.316932,"3A"
2.599076,"3A"
1.980948,"3A"
3.333304,"3A"
1.425344,"3A"
2.348648,"3A"
.350199,"3A"
2.71703,"3A"
2.872853,"3A"
2.792643,"3A"
1.525726,"3A"
1.50097,"3A"
1.079086,"3A"
1.586478,"3A"
1.98803,"3A"
1.98696,"3A"
3.19162,"3A"
1.086266,"3A"
1.641849,"3A"
3.317566,"3A"
2.080257,"3A"
1.879491,"3A"
1.891391,"3A"
3.178575,"3A"
1.794311,"3A"
2.96637,"3A"
3.44719,"3A"
1.785564,"3A"
1.960098,"3A"
2.939368,"3A"
1.962894,"3A"
1.503337,"3A"
.8027726,"3A"
2.271554,"3A"
1.959232,"3A"
2.233568,"3A"
2.533625,"3A"
1.104922,"3A"
.6381206,"3A"
-2.772061,"3A"
2.375166,"3A"
1.486463,"3A"
2.539047,"3A"
1.659414,"3A"
2.57152,"3A"
1.692878,"3A"
3.50123,"3A"
.5683829,"3A"
2.760782,"3A"
2.985293,"3A"
1.934026,"3A"
2.28235,"3A"
1.203447,"3A"
1.898411,"3A"
3.184491,"3A"
2.521889,"3A"
-.5633442,"3A"
1.400106,"3A"
2.847192,"3A"
2.550796,"3A"
1.249589,"3A"
.1635464,"3A"
1.704435,"3A"
1.908096,"3A"
2.785394,"3A"
.9446333,"3A"
2.19491,"4"
-.2398498,"4"
1.97008,"."
2.379315,"4"
2.938828,"4"
1.830798,"4"
4.07013,"4"
.1631133,"3A"
2.654481,"3A"
2.803809,"3A"
2.48904,"3A"
4.239235,"3A"
2.998314,"3A"
3.453856,"3A"
3.428715,"3A"
3.628901,"3A"
4.394947,"3A"
4.3714,"3A"
3.367054,"3A"
1.668965,"3A"
.507167,"3A"
3.750802,"3A"
1.337335,"3A"
3.880095,"3A"
2.379926,"3A"
1.778009,"3A"
2.561312,"3A"
2.719142,"3A"
3.147513,"3A"
3.328548,"3A"
2.872847,"3A"
1.76141,"3A"
3.092982,"3A"
3.080965,"3A"
3.44104,"3A"
2.851816,"3A"
1.322204,"3A"
2.236472,"3A"
2.261544,"3A"
.8058998,"3A"
-.9866301,"3A"
2.265945,"3A"
1.894685,"3A"
1.39625,"3A"
1.820493,"3A"
2.010421,"3A"
.990964,"3A"
1.874959,"3A"
2.614867,"3A"
2.103392,"4"
-.1114904,"4"
2.586771,"4"
1.034568,"4"
3.826411,"4"
.7329735,"4"
2.092027,"4"
1.092484,"4"
1.075842,"4"
2.56641,"4"
.760946,"4"
-.3480636,"4"
.6204959,"4"
4.741622,"4"
1.013537,"4"
1.866814,"3A"
1.568547,"3A"
1.502668,"3A"
2.627787,"3A"
3.70708,"3A"
3.86569,"3A"
2.45308,"3A"
.2670226,"3A"
-1.524541,"3A"
1.705793,"3A"
2.883895,"3A"
2.586606,"3A"
3.084924,"4"
3.695098,"4"
1.229983,"4"
3.662307,"4"
3.525478,"4"
4.178053,"4"
3.08624,"4"
1.639478,"4"
2.83823,"4"
2.714019,"4"
3.022262,"4"
3.482627,"4"
3.714018,"4"
3.36937,"4"
2.838488,"4"
1.521489,"4"
2.381932,"4"
2.865783,"4"
3.304881,"4"
3.821435,"4"
5.160537,"4"
5.628664,"4"
3.545557,"4"
2.330443,"4"
2.575631,"4"
2.459726,"4"
2.430547,"4"
2.975132,"4"
3.593318,"4"
2.398332,"4"
3.309802,"4"
.4302098,"4"
3.209956,"4"
2.085,"4"
3.691037,"4"
3.792802,"4"
1.073113,"4"
3.205081,"4"
1.533608,"4"
2.19132,"4"
1.426284,"4"
1.997134,"4"
3.698253,"4"
3.194136,"4"
2.927373,"4"
2.286379,"4"
2.594911,"4"
1.893461,"4"
1.357635,"4"
4.276013,"4"
1.123354,"4"
1.794255,"4"
4.77638,"4"
4.627323,"4"
3.222138,"4"
1.475017,"4"
3.342027,"4"
2.678244,"4"
4.555739,"4"
3.513564,"4"
2.561289,"4"
1.730944,"4"
3.017063,"4"
3.362062,"4"
1.336424,"4"
3.531734,"4"
2.417011,"4"
4.046519,"4"
4.014034,"4"
4.536322,"4"
2.243206,"4"
4.43554,"4"
5.033538,"4"
1.834145,"4"
5.438514,"4"
1.909627,"4"
1.433657,"4"
1.955127,"4"
1.252986,"4"
2.577357,"4"
4.5419,"4"
1.600526,"4"
2.630823,"4"
2.750094,"4"
2.518091,"4"
-2.818122,"4"
5.259348,"4"
3.908938,"4"
2.280697,"4"
.8764307,"4"
2.16518,"4"
1.917477,"4"
2.723169,"4"
2.251102,"4"
1.529353,"4"
3.685689,"4"
2.177119,"4"
4.898921,"4"
3.62975,"4"
1.429811,"4"
2.532776,"4"
-.107259,"4"
3.04978,"4"
1.865292,"4"
2.556002,"4"
4.500538,"4"
4.492574,"4"
3.778002,"4"
4.993523,"4"
2.364244,"4"
4.178562,"4"
2.767928,"4"
4.204809,"4"
3.405455,"4"
2.67532,"4"
3.223493,"4"
.9185402,"4"
2.244868,"4"
2.75494,"4"
2.387257,"4"
-.075159,"4"
2.083229,"4"
3.213654,"4"
3.475033,"4"
2.686527,"4"
4.354158,"4"
3.190036,"4"
1.703132,"4"
1.306618,"4"
2.764582,"4"
3.85187,"4"
2.045797,"4"
4.205607,"4"
2.511467,"4"
2.81241,"4"
2.223579,"4"
1.441057,"4"
4.458183,"4"
3.513147,"4"
3.282669,"4"
3.019659,"4"
1.907552,"4"
1.909021,"4"
3.01832,"4"
1.220287,"4"
2.10917,"4"
1.865371,"4"
2.895282,"4"
1.903353,"4"
2.314948,"4"
3.383688,"4"
2.781109,"4"
.7183665,"4"
1.879772,"4"
1.57976,"4"
2.622303,"4"
1.390874,"4"
1.439207,"4"
2.825614,"4"
3.305101,"4"
3.272394,"4"
1.739578,"4"
3.055288,"4"
1.975186,"4"
3.13293,"4"
5.332303,"4"
2.948787,"4"
2.759909,"4"
3.110952,"4"
5.08471,"4"
2.034116,"4"
1.909073,"4"
3.087463,"4"
1.732101,"4"
4.933625,"4"
3.100065,"4"
2.288378,"4"
1.112739,"4"
1.520841,"4"
3.579675,"4"
2.394973,"4"
3.425874,"4"
.9569373,"4"
2.213035,"4"
.1505384,"4"
3.874923,"4"
4.400387,"4"
1.222295,"4"
1.400227,"4"
-.6604381,"4"
-.7265778,"4"
.5313162,"4"
-3.315634,"4"
2.095798,"4"
2.769854,"4"
3.387115,"4"
1.307673,"4"
-.8651794,"4"
3.788442,"4"
.2145629,"4"
2.147698,"4"
-.3150259,"4"
2.454662,"4"
-.7755684,"4"
3.327526,"4"
3.247292,"4"
3.556265,"4"
2.681918,"4"
4.541736,"4"
3.983426,"4"
4.518855,"4"
3.062844,"4"
2.120988,"4"
3.677631,"4"
-.0142074,"4"
.4636396,"4"
1.872882,"4"
2.853523,"4"
3.216489,"4"
1.13962,"4"
1.214729,"4"
1.498082,"4"
-2.634749,"4"
3.87956,"4"
1.792331,"4"
1.53943,"4"
1.131321,"4"
2.768932,"4"
-.4480434,"4"
.5737891,"4"
-1.354063,"4"
3.015599,"4"
2.275278,"4"
-.0684266,"4"
2.184764,"4"
1.979809,"4"
1.321548,"4"
2.70293,"4"
1.236683,"4"
1.896721,"4"
-.9576885,"4"
2.348485,"4"
2.392215,"4"
3.434068,"2A"
.7934902,"2A"
3.631105,"2A"
-.9305063,"2A"
1.102667,"2A"
-.5658928,"2A"
.08492,"2A"
.443114,"2A"
1.942675,"2A"
.0825841,"2A"
-.5927065,"2A"
1.159237,"2A"
-.3844411,"2A"
.9045987,"2A"
-.0211552,"2A"
-.4860859,"2A"
2.196849,"2A"
2.389872,"2A"
.5546033,"2A"
2.965299,"2A"
.2586419,"2A"
.8218437,"2A"
.6951451,"2A"
1.242427,"2A"
.8567232,"2A"
-1.860582,"2A"
-1.610238,"2A"
1.787318,"2A"
1.578508,"2A"
4.973861,"2A"
2.411547,"2A"
-2.772845,"2A"
1.594702,"2A"
-3.163607,"2A"
-3.682222,"2A"
3.073702,"2A"
2.296202,"2A"
.8567657,"2A"
1.824215,"2A"
-.4776439,"2A"
.4648152,"2A"
1.610705,"2A"
.5597586,"2A"
-.3336673,"2A"
.4657697,"2A"
.0544692,"2A"
3.397511,"2A"
.6840661,"2A"
.8625693,"2A"
2.541059,"2A"
3.144411,"2A"
1.088653,"2A"
.5345558,"2A"
2.42436,"2A"
1.954516,"2A"
.7941592,"2A"
-.0774136,"2A"
-.3661699,"2A"
-.0504978,"2A"
1.599018,"2A"
-1.546017,"2A"
-.5054716,"2A"
.8987172,"2A"
.1446803,"2A"
.5088036,"2A"
2.76669,"."
-.2905929,"2A"
1.29951,"2A"
-.7091323,"2A"
-.9379792,"2A"
-.9308106,"2A"
-1.941581,"2A"
-3.95587,"2A"
1.717449,"2A"
1.000459,"2A"
1.647645,"2A"
3.873274,"2A"
2.227839,"2A"
2.325755,"2A"
.3798875,"2A"
1.998717,"2A"
-.5185437,"2A"
1.953113,"2A"
2.842966,"2A"
1.842375,"2A"
.6346862,"2A"
-1.725876,"2A"
-1.232437,"2A"
-1.259415,"2A"
1.539685,"2A"
1.711131,"2A"
.687109,"2A"
.0796611,"2A"
1.493432,"2A"
1.212869,"2A"
2.213448,"2A"
-.5715492,"2A"
1.677878,"2A"
2.124702,"2A"
-1.525736,"2A"
-.7191606,"2A"
.4340979,"2A"
-.0186081,"2A"
1.066905,"2A"
1.445966,"2A"
.7881709,"2A"
1.506683,"2A"
1.842191,"2A"
-1.464022,"2A"
3.200386,"2A"
2.904028,"2A"
1.115135,"2A"
.0626274,"2A"
2.518865,"2A"
1.334596,"2A"
1.18954,"2A"
2.890844,"2A"
.5914411,"2A"
.0919683,"2A"
-1.51067,"2A"
-1.51067,"2A"
2.344533,"2A"
.6663206,"2A"
.8531933,"2A"
-.9453257,"2A"
.3112204,"2A"
1.565195,"2A"
.7817622,"2A"
.1940196,"2A"
3.766944,"2A"
.1859815,"2A"
-3.584015,"2A"
-1.134018,"2A"
1.273772,"2A"
-1.913202,"2A"
.8603889,"2A"
-1.456554,"2A"
-1.631382,"2A"
-1.94967,"2A"
1.822121,"2A"
1.663085,"2A"
1.354272,"2A"
-1.097333,"2A"
2.475286,"2A"
3.716988,"2A"
1.645454,"2A"
.3190281,"2A"
3.05418,"2A"
.1385525,"2A"
3.268234,"2A"
.8025978,"2A"
.6587731,"2A"
.7030628,"2A"
3.322093,"2A"
3.724736,"2A"
-1.073155,"2A"
1.466987,"2A"
2.99966,"2A"
2.563256,"2A"
.6859614,"2A"
-1.013118,"2A"
.4049716,"2A"
-.6524583,"2A"
1.867674,"2A"
-2.372718,"2A"
-1.953444,"2A"
-2.288929,"2A"
1.163682,"2A"
.5327143,"2A"
-2.840508,"2A"
1.056884,"2A"
1.901552,"2A"
.8872532,"2A"
1.439676,"2A"
1.350235,"2A"
.9320302,"2A"
.3344631,"2A"
-1.800828,"2A"
1.978401,"2A"
1.943567,"2A"
-3.218126,"2A"
.4398343,"2A"
1.408584,"2A"
-2.959227,"2A"
.653746,"2A"
-1.127818,"2A"
.4488183,"2A"
-.8890647,"2A"
-.4913563,"2A"
3.126791,"2A"
.7320313,"2A"
1.428755,"2A"
-2.49302,"2A"
.6592853,"2A"
-1.062398,"2A"
-1.105903,"2A"
.3462599,"2A"
2.92553,"2A"
1.664871,"2A"
-.0407959,"2A"
-1.608398,"2A"
-1.092464,"2A"
1.002072,"2A"
-.9148667,"2A"
-.4357043,"2A"
-1.605819,"2A"
-.3046966,"1B"
1.576373,"1B"
1.058776,"1B"
.3970968,"1B"
.365025,"1B"
1.053326,"1B"
-.3971993,"1B"
.7320939,"1B"
-.1765725,"1B"
.3840303,"1B"
.0765165,"1B"
.4662717,"1B"
-.4214208,"2A"
-1.275039,"2A"
-.2621404,"2A"
.9888384,"2A"
.8112235,"2A"
2.311188,"2A"
-.9568835,"2A"
-.3959743,"2A"
.9751444,"2A"
2.156437,"2A"
-.21419,"2A"
-.8066832,"2A"
.7315935,"2A"
-.4282185,"2A"
.2356174,"2A"
-.1824576,"2A"
-.7900304,"2A"
-2.394426,"2A"
2.211185,"2A"
1.509675,"2A"
-.1237508,"2A"
.2573672,"2A"
2.079137,"2A"
1.957945,"2A"
-.9550108,"2A"
2.946327,"2A"
.1866953,"2A"
.9397534,"2A"
-1.384488,"2A"
-.2888961,"2A"
1.203354,"2A"
.2921396,"2A"
1.159387,"2A"
1.235253,"2A"
1.843827,"2A"
2.490574,"2A"
2.12735,"2A"
