cod_lote,cent_x,cent_y
410060267301,797830.318,692465
50440029001,798480,1192848
50340170601,798543,1115329
50340172403,798605,1116298
55430120602,798663,1268721
55430114101,799010,1270013
50340285201,799102,1108125
660880086502,799185.3349,1068843
767360019407,799481.2117,970686
761220018206,799520.8574,967506
52090136804,799524,1157227
50340310904,799564,1116015
413960554401,799683.6286,750019
50340466704,799716,1110286
50340313105,799753,1112687
761220018209,800092.6974,967526
664560041801,800199.5664,1080551
660880110702,800309.1522,1066096
660880252802,800734.4805,1068634
53640148715,800838,1112031
50340307703,800889,1115727
50340423802,801104,1116899
50340046215,801185,1120623
50340347502,801247,1126072
50340198703,801308,1117981
660880099601,801331.3264,1065979
55760060203,801338,1129564
761220000211,801483.1727,970129
50340350403,801669,1126027
50340346802,801800,1127545
660880095204,801966.2882,1067875
50340045105,802316,1120922
50340480301,802634,1125911
53640006103,802681,1113595
50340043006,802827,1121944
761220015301,802924.1762,968778
50340226401,803106,1119115
50340227201,803278,1117186
55430024501,803313,1271737
50340301902,803481,1115184
50340074705,803539,1120523
660880034401,804020.1969,1069773
50340239401,804254,1119052
660880164903,804283.8299,1066934
415480045601,804500.574,743588
50340293201,804627,1115025
761220042202,804944.2546,962762
736160205802,805040,854931
660880241702,805058.7017,1071858
50340068301,805164,1120513
417700101503,805456.2801,691400
57920039807,805642,1140199
761220037706,805789.7982,967305
736160215801,805862,854871
735550041901,806834,854153
761220055402,807146.9858,961114
170880106701,807284.8529,1036695
735550043101,807345,854075
660880190701,807380.6528,1068547
660880188302,807427.2839,1066974
415480059701,807564.5678,744479
417700174903,807952.4883,691755
170420387301,807963.0302,1063832
55430025701,807988,1273574
633020003403,808544.052,961930
761220061208,808551.0504,964476
761220055903,808685.4062,966596
415480160101,809289.6756,748146
170420083302,809534.9919,1073871
633020000402,809963.4575,963313
50590066502,810486,1172032
50590010601,811178,1173093
635480029401,811274.7095,972298
53470111401,811300,1178100
50590004806,811399,1173498
170420276601,811721.7649,1060555
56280242802,811800,1253021
53470108701,811869,1178300
660010001304,812186.0657,1026854
176160003801,812195.5361,1063050
635940049201,812237.1312,1002045
660010054203,812520.6537,1026188
53610152903,812847,1287126
53610152912,812959,1286004
170420206101,812959.4238,1066944
660010145801,813017.5897,1013726
665940017901,813066.5176,1080071
170420254701,813119.743,1064751
53470113601,813131,1179123
53470034802,813291,1178360
660010144103,813505.5388,1014004
665940031201,813783.8472,1082578
630010052608,813942.5255,983740
52400021301,814094,1193757
52400020601,814180,1194463
54110070201,814327,1230732
176160113401,814417.8251,1054929
760200053301,814578.9084,1007857
735550053703,814594,854709
52400038001,814636,1196907
735550315303,814776,853162
53610146705,814862,1286356
54110220901,815258,1231400
735550314602,815263,854410
54110225106,815311,1230384
170420271401,815316.4278,1066275
631300051406,815350.9909,980982
760200054303,815509.3353,1007562
176140695404,815685.3692,1098295
176140679302,815698.0356,1096831
660010128403,815762.8985,1019400
664400088501,816128.4141,1040637
58610072201,816133,1149546
630010043001,816157.3444,989753
664400063201,816272.4013,1038320
176140697701,816324.6266,1096533
632720045106,816416.7342,1006266
664400153718,816428.0777,1042871
52820161601,816448,1145937
664400061001,816565.8508,1038898
631110016003,816651.2088,976108
664400152803,816870.8946,1041660
664400017301,816968.1121,1035578
660010116206,817216.8578,1019090
664400078706,817293.3375,1042299
52820163601,817308,1144980
631110015003,817465.0084,976566
56470043601,817499,1256867
52820043301,817541,1145398
730670032702,817656,860036
730670028705,818019,861479
730670025405,818106,861188
57890054201,818154,1116182
632720070603,818173.5118,1003503
632120011501,818263.9395,978138
632120011503,818320.6704,977913
665940392403,818429.8703,1085015
660010117701,818548.5918,1017489
57890058301,818602,1117080
58610081602,818748,1150095
52820035901,818882,1146184
57890088401,818924,1116638
632720005501,819016.5318,1011638
632720037401,819146.0596,1009284
632120001202,819160.6678,979732
58190002301,819313,1270065
632120018001,819325.7257,976736
632720070303,819396.6999,1003687
666820012009,819774.7952,1037793
50300112701,819792,1156688
666820011101,819884.2587,1038882
58610057402,819945,1152380
57890106602,819969,1115152
631900087407,819984.4658,1000684
52820050201,820045,1144910
632720009301,820162.9952,1012278
50300047602,820189,1155556
413190034901,820196.3333,712125
52820091601,820332,1150129
631900081503,820364.9779,999842
631900022309,820417.415,995772
666820120802,820905.9784,1035121
632720050001,821234.367,1010044
58190157301,821236,1267930
632120021901,821269.2291,975340
631300076207,821292.0122,983316
632120004207,821293.8268,978367
666820121802,821346.1927,1035166
666820126001,821363.9762,1036053
176140777201,821777.0322,1092668
58190078807,822073,1270538
666820114701,822348.3873,1033380
736160346203,822472,879855
631300120902,822480.6356,991566
660010080701,822524.1034,1020014
735550153801,823273,841338
666820029510,823307.2606,1035693
736160133903,823340,878626
660010092202,823413.8736,1020317
52820198305,823536,1143378
176140495403,823599.4095,1090514
735550232802,823685,840248
735550338801,823774,840762
631300110503,823778.3085,990495
666820024701,823890.3312,1033920
631300018902,823988.9704,991136
412980480301,824421.379,723091
177770041001,824690.061,1096123
666820019602,824738.0681,1038647
630010025601,824933.6247,997370
666820032602,825019.0534,1037493
631300091703,825023.644,987541
735550092901,825118,853131
735550338502,825197,840197
666820031602,825223.6503,1034907
666820032703,825375.6769,1037491
735550092502,825669,853395
412980193403,825686.371,722510
736160035901,825737,880257
666820038804,825965.4689,1036540
660010215501,826037.1127,1019801
50010088203,826223,1176643
631300093205,826317.218,987102
666820040902,826427.6123,1035847
631300089102,826607.8197,988766
735550327603,826728,852120
412980189703,826907.3708,723394
630010029102,826914.7035,997414
666820058504,826956.6829,1035058
50010089102,827024,1176731
177770067303,827169.8489,1097840
735550098501,827655,853909
177770221801,827676.6185,1093731
53600001701,827708,1175492
51450010001,827732,1105481
51450127302,828102,1104204
51450006002,828649,1105186
56790010001,828665,1146540
58560023701,828684,1109717
51450077101,829008,1108442
177770203403,829147.6017,1093936
666820049006,829446.5717,1032439
736160141401,829527,878011
51450082901,829550,1109225
56790266305,829595,1146962
51450038401,829892,1104685
51070044902,830051,1277299
412980227501,830266.3638,724575
51450097101,830267,1105614
51450048302,830397,1103905
666820065601,830400.5084,1033163
730670422601,830526,861849
731680167901,830531,908185
730670165501,830541,862948
730670168304,830617,860473
418010075502,830919,802827
51070043702,831147,1276900
730670408802,831193,862668
730670413901,831200,858801
666820082701,831204.1986,1033152
51450045002,831333,1106392
418010076101,831736,802101
731680227201,831736,909999
412980368301,831783.3554,724297
730670411106,831797,860659
171740027307,831896.6494,1043758
51450055301,831952,1108210
418010095302,832051,799844
730670113201,832405,865057
51070050802,832409,1277553
418010077701,832431,800755
170010039502,832549.303,1054844
730670142903,832731,862793
730670146305,832742,862133
730670138401,832819,864987
730670112802,832869,866767
730670236906,832900,854453
412980444401,832923.374,728108
731680228301,832926,909741
418010030101,832997,801104
418010030102,833241,801072
415240021801,833512,810034
730670121301,833635,863932
730670153905,833637,862138
730670443708,833867,855389
730670232701,834274,853053
415240069402,834304,811185
731680423102,834381,909390
418010035901,835175,799012
178730019203,835353.2397,1041505
415240022602,835526,809986
730670244001,835548,854871
175130001802,835699.5366,1100496
56790077001,835920,1145092
412980041901,836015.411,736436
412980050301,836576.3992,734829
175130001501,836613.4224,1100166
54670110806,836726,1148381
412980074106,836739.4146,737497
56790057501,836764,1146300
731680088110,836797,912333
415240098202,837095,810692
173880061501,837218.4584,1090726
412980042403,837251.4048,736222
731680380202,837701,914674
731680084907,837915,914567
731680085102,837954,914138
178730089106,838012.4454,1042492
412980121905,838342.1536,736586
170500086501,838372.0124,1071235
412980115203,838762.3961,735868
175130016501,838770.5257,1101496
412980108601,838833.3881,734408
170500017804,838874.9397,1072292
731680084601,838988,913897
173880079403,839121.3518,1088185
175130016006,839310.7144,1100532
410010058201,839984,832144
50020037805,840302,1130573
410010176004,840322,833580
50020045501,840804,1128524
413060049302,841041,752926
54670141405,841123,1149695
50020187911,841329,1129133
413060148408,841556,743480
54670139803,841571,1148786
413060146401,841605,744654
170130036801,841670.7397,1111635
176530057201,841717.1167,1082117
170500030403,841732.6843,1076950
50020038504,841831,1131542
170500032601,841907.5886,1074116
410010179304,841927,832959
731680335101,841979,886541
50020064301,841989,1132176
170130036501,842084.8429,1110822
50020048404,842289,1130412
170500138101,842308.5454,1073542
54670025802,842353,1148942
413060191902,842423,742004
50020078707,842625,1132304
170500064601,842747.2219,1082894
413060057601,843149,751974
410010183202,843304,826601
50020113701,843419,1124951
415240017501,843521,824926
736750146101,843767,920117
50020112402,843861,1124460
410010065601,843944,828998
50020169002,843971,1123242
736750141801,844056,921172
176530058001,844197.7885,1082297
50020196702,844321,1125055
415240017102,844343,826063
410010181104,844726,829431
410010182701,845093,828663
410010181401,845153,829388
736750124701,845297,921996
736750207102,845470,921374
50020128502,845849,1124190
410010055401,845880,833429
52120028401,845981,1191861
53080024701,847620,1194817
731680114704,848803,912100
731680126603,849362,913736
170130089402,850126.2167,1119454
410200176201,850839,757673
170130094603,850879.6451,1118509
170130092202,851550.5208,1118681
410200175501,852323,757492
410200083202,852886,759350
410200236210,853070,758133
413490038601,853125,769038
413490032305,853645,768613
413490031602,854059,769231
170130122401,854140.9433,1117155
170130121204,854435.2628,1115585
735040459102,854753,920050
170130126301,854999.5033,1116212
735040449906,855556,920736
735040231601,856811,920264
735040285401,856878,934547
735040446701,857451,920877
735040056002,858570,935623
57560170411,859068,1114446
410200121103,859168,768060
735040054701,859318,935570
57560124701,859674,1118453
410200130403,859784,764010
410200200801,859822,766517
57560234603,859918,1116521
730010252901,860037,979856
57560229401,860345,1120531
735040053801,860528,934853
57560129001,860731,1121003
735040283502,860756,933812
57560136201,860923,1117279
735040113601,861241,932310
735040119001,861683,931613
730010256502,861757,979663
730010087101,862211,980387
50380154605,862279,1252993
735040113201,862376,933280
50790037302,862719,1202858
730010086403,863596,981439
50380061101,863597,1252269
50790058701,863644,1201935
50790244102,864301,1203348
730010094706,864334,982406
50380163302,864557,1249997
50790167202,864568,1201226
730010143402,865394,986759
730010316901,865693,975462
730010099803,865734,987841
730010316503,865807,974423
730010154401,866527,982544
730010307901,866981,976597
730010318202,867005,975225
734830002702,867624,877552
734830003503,867791,876771
730010118201,868640,983363
410200033501,869140,778519
734830003201,869709,877437
410200001301,870357,780972
54830171203,872693,1114597
54830173002,875043,1114371
54830025401,875072,1111794
54830103601,875528,1106463
54830024604,875625,1111186
54830035202,875868,1113076
54830043402,876336,1111437
54830115201,876693,1107038
738540019901,877036,963419
54830117601,877216,1108278
54830053204,877316,1110312
51970220301,877494,1158991
738540018701,877570,964554
736240110706,877835,965784
733470107601,877945,1051445
53100084601,877999,1234782
738540020906,878224,963867
51970059801,878505,1159521
53100095602,878583,1234017
733470060602,878686,1052357
53100057201,878688,1232656
736240249301,878743,966702
738540038101,878776,963261
736780010803,878866,964032
730010223802,879553,987127
733470103603,880183,1051961
174330013703,880457.4816,1071747
733470036102,880483,1054928
730010225901,880853,989026
733470032001,881074,1053499
730010230401,881125,987966
733470035701,881570,1055560
175410114301,882227.8714,1086996
53100043301,882373,1233434
58900133001,882798,1216042
58900131501,882954,1217834
731520003502,883415,1053954
58900135902,883426,1217064
58900135802,883705,1217430
175410358002,883873.8268,1085901
54830147301,883963,1112241
731520094101,884455,1052017
