"","cod_lote","prod_elevs"
"1248",203100002002,1608
"1249",687700146803,1693
"1250",542060145603,1377
"1251",683200022701,1412
"1252",203100005701,1382
"1253",683200051203,1282
"1254",687700075401,1628
"1255",542060042904,1313
"1256",542060079204,1623
"1257",683200058201,1332
"1258",542060079602,1524
"1259",542060166703,1178
"1260",542060167002,1178
"1261",682960033303,1721
"1262",682960034402,1652
"1263",687700024301,1504
"1264",542060117301,1391
"1265",687700025601,1587
"1266",687700155205,1504
"1267",682960009801,1337
"1268",548000069203,1451
"1269",548000068901,1359
"1270",548000107402,1169
"1271",548000104704,1217
"1272",688950023620,1603
"1273",688950023603,1713
"1274",688950026101,1503
"1275",686150172602,713
"1276",440010045501,1140
"1277",687550054304,1758
"1278",156210011501,1749
"1279",158970065103,1648
"1280",685490019202,1707
"1281",685490014201,1586
"1282",158970008704,1560
"1283",685490026507,1586
"1284",158970071602,1691
"1285",440010031801,922
"1286",681670021401,1323
"1287",154550025601,1536
"1288",685330026007,1793
"1289",154550074301,1423
"1290",543440086404,1153
"1291",154550076802,1163
"1292",154550031301,1481
"1293",684980056001,1304
"1294",543440066201,1280
"1295",204000004703,1575
"1296",543440008602,1230
"1297",543440023103,973
"1298",543440050202,1320
"1299",543440050201,1320
"1300",680010004104,1009
"1301",543440069701,1655
"1302",543440015302,1025
"1303",543440078102,969
"1304",204000026508,1288
"1305",680010010401,1815
"1306",688550077101,1949
"1307",200130045301,1537
"1308",200130019102,1705
"1309",688550070101,1694
"1310",688550038002,1797
"1311",684640052901,1624
"1312",200130020901,1825
"1313",540030044601,1331
"1314",540030044907,1516
"1315",540030046901,1451
"1316",540030048202,1447
"1317",547200009201,684
"1318",547200127701,632
"1319",546600075201,1616
"1320",546600074602,1508
"1321",546600006202,1531
"1322",546600003001,1774
"1323",546600089802,1283
"1324",546600054101,1199
"1325",540510043501,1588
"1326",546600054002,1075
"1327",540510126002,1467
"1328",540510048502,1150
"1329",543130057902,886
"1330",543130058401,1093
"1331",543130005401,1460
"1332",542230075601,1455
"1333",542230066801,1461
"1334",542230066802,1461
"1335",546600043502,989
"1336",542230068102,1392
"1337",542230114901,1413
"1338",545200030701,1726
"1339",545200027001,1556
"1340",545200004901,1074
"1341",545200006401,1492
"1342",541720045701,1815
"1343",541720019502,1240
"1344",541720016401,1410
"1345",541720057701,1472
"1346",541720016701,1411
"1347",541720038801,1360
"1348",545990001801,1820
"1349",543770070504,1557
"1350",543770030302,1552
"1351",543770012102,1308
"1352",548200166301,1297
"1353",543770026202,1250
"1354",548200108501,1233
"1355",548200085402,1160
"1356",526780332903,2151
"1357",526780203502,1869
"1358",526830136702,1401
"1359",526830122103,1690
"1360",526830134002,1593
"1361",526830005605,1714
"1362",526830014201,1714
"1363",526830316703,1596
"1364",522070043003,1994
"1365",526830204001,1384
"1366",522070173902,1870
"1367",522070160703,2076
"1368",527860053401,1508
"1369",190750354901,1954
"1370",521100117401,2107
"1371",521100159902,1630
"1372",195320228501,1637
"1373",523990087202,1675
"1374",523990088101,1588
"1375",523990089003,1588
"1376",195320186901,1559
"1377",523990120501,1609
"1378",195320200501,1161
"1379",523990289305,1527
"1380",195320076301,1209
"1381",520510115406,1510
"1382",195320056203,1347
"1383",195320037601,1518
"1384",195320052803,1347
"1385",520190031602,1874
"1386",522580058803,1609
"1387",194500149101,1487
"1388",190220155101,1450
"1389",190220297301,1486
"1390",192560093601,2134
"1391",190220296602,1693
"1392",192560331701,1747
"1393",192560338601,1475
"1394",190220330501,1662
"1395",190220345201,1687
"1396",192560348801,1751
"1397",192560344101,1753
"1398",190220350102,2001
"1399",190220313403,2001
"1400",193920001102,1254
"1401",193920001001,1320
"1402",197800001101,1871
"1403",192561172703,1436
"1404",193920028401,1128
"1405",196220223801,1424
"1406",192560751601,1381
"1407",197800050901,1628
"1408",192560446902,1751
"1409",192560645806,1530
"1410",196220235401,1408
"1411",193920070002,1521
"1412",193920156105,1653
"1413",198070245001,1731
"1414",197800344901,1931
"1415",193970489901,2031
"1416",193920023901,1651
"1417",193920209202,1817
"1418",198070061401,1665
"1419",197800243701,1984
"1420",197800287401,1344
"1421",194730398504,1238
"1422",193920090701,1672
"1423",196220033101,1494
"1424",196220151301,1739
"1425",193920097501,1861
"1426",193920246902,1668
"1427",192560733301,1751
"1428",191300048701,1378
"1429",194730321801,1290
"1430",194730331502,1380
"1431",191300529202,1414
"1432",191300435201,1674
"1433",190010072902,1703
"1434",190010069401,1795
"1435",191300306401,1753
"1436",190010064201,1679
"1437",194730245101,1678
"1438",191300708401,1767
"1439",194730252102,1684
"1440",194730535901,1656
"1441",191300470301,1764
"1442",195480201501,1731
"1443",190010085301,1768
"1444",195480421901,1714
"1445",195480219501,1746
"1446",191300350203,1813
"1447",195480221501,1823
"1448",195480246301,1797
"1449",191370045401,1430
"1450",195480251601,1945
"1451",196980134001,1478
"1452",196980136101,1591
"1453",191370407901,1837
"1454",196980372904,1605
"1455",196980190102,1801
"1456",196980370302,1645
"1457",761260028501,1557
"1458",768690000301,1534
"1459",761260027001,1622
"1460",196980200102,1715
"1461",768690004001,1542
"1462",768900029201,1581
"1463",768900023301,1500
"1464",768900050601,1714
"1465",768280037704,1739
"1466",768280032802,1524
"1467",766160042301,1740
"1468",766160008802,1269
"1469",768900006704,1664
"1470",191420211101,1817
"1471",766160051201,1569
"1472",768280011405,1633
"1473",768280015305,1345
"1474",198210191501,1964
"1475",761000053101,1605
"1476",198210214701,1944
"1477",761000041101,1626
"1478",761000056801,1403
"1479",761000055603,1391
"1480",192120039901,1562
"1481",761000121905,1534
"1482",762460062103,1606
"1483",766220012901,1730
"1484",415510449501,1795
"1485",413590191701,1784
"1486",415510399201,1549
"1487",415510176802,1634
"1488",762460073305,1584
"1489",762460085405,1582
"1490",415510178503,1499
"1491",415510384603,1461
"1492",413590069201,1742
"1493",415510428102,1487
"1494",415510397503,1494
"1495",415510452301,1812
"1496",192120152702,1767
"1497",415510828203,1574
"1498",415510173502,1329
"1499",415510459001,1770
"1500",766220014803,1614
"1501",768630050701,1744
"1502",415510420910,1549
"1503",415300127201,1720
"1504",415300128201,1711
"1505",760540011304,1417
"1506",52840045901,1420
"1507",768230007901,1580
"1508",760540020001,1582
"1509",768230016404,1486
"1510",762430082806,1820
"1511",415300053901,1496
"1512",413960210701,1840
"1513",760540047402,1754
"1514",768230027303,1743
"1515",768340062201,1476
"1516",768340074001,1604
"1517",768230000302,1894
"1518",413960372001,1762
"1519",760410013501,1643
"1520",413960207701,2098
"1521",768340087201,1562
"1522",413960206801,1762
"1523",410060452402,1778
"1524",415300109401,1623
"1525",410060191401,1587
"1526",760410050806,1782
"1527",415300224302,1756
"1528",193550120101,2013
"1529",760410055401,1300
"1530",193550382702,1766
"1531",193550412401,1982
"1532",415510043401,1093
"1533",413960237201,2011
"1534",193550151701,1762
"1535",415510083101,1493
"1536",51380113901,1359
"1537",761130034001,1541
"1538",762430032704,1778
"1539",51010033204,1780
"1540",51010001706,1778
"1541",51380290001,1230
"1542",51380028702,1638
"1543",413960225002,1692
"1544",51380165401,1698
"1545",51010031706,1561
"1546",51380028301,1416
"1547",51380032301,1327
"1548",760410074007,1395
"1549",193550088001,1595
"1550",56420017301,1973
"1551",51380127103,1412
"1552",51010037321,1463
"1553",51380390502,1491
"1554",195170243403,2086
"1555",195170249401,1719
"1556",193550236201,1959
"1557",51380174901,1470
"1558",56420198404,1853
"1559",762430045202,1485
"1560",51380221201,1381
"1561",51010099002,2039
"1562",56420027902,1848
"1563",56420034201,1910
"1564",56420230606,1877
"1565",51250108801,2266
"1566",56420111201,1897
"1567",762430046703,1168
"1568",51010119610,1839
"1569",56420006201,2115
"1570",193550457703,1672
"1571",56420105103,1844
"1572",56420210801,1812
"1573",195170293501,1551
"1574",56420008401,1920
"1575",51380051501,1728
"1576",195170029801,1521
"1577",56420278301,1737
"1578",50930175606,1819
"1579",51010121207,1564
"1580",418070159802,1379
"1581",56420107502,1952
"1582",56420234501,1952
"1583",51250005801,2083
"1584",51250005001,2153
"1585",50930170501,1564
"1586",663830127702,1499
"1587",417910043301,1936
"1588",51250022802,1883
"1589",50930173105,1643
"1590",50930177602,1909
"1591",660450126901,1752
"1592",415030083201,1053
"1593",50930179011,2093
"1594",50420122101,2049
"1595",56420285001,1960
"1596",768340014704,1836
"1597",56420054305,1491
"1598",767360106501,1383
"1599",56420070001,1597
"1600",50420279602,2049
"1601",767360163503,1476
"1602",50340000804,1584
"1603",767360093001,1336
"1604",51010105801,1792
"1605",50340000403,1511
"1606",53060016101,1985
"1607",417910174301,1147
"1608",55430000101,2277
"1609",50910047012,1514
"1610",52090012002,1990
"1611",417910082101,1364
"1612",53060098402,1901
"1613",51010107201,1643
"1614",53060015301,2021
"1615",50910037502,1195
"1616",50910046004,1705
"1617",767360109708,1598
"1618",50420159003,1717
"1619",767360023201,1595
"1620",56420281204,1816
"1621",50420245402,1605
"1622",55430029901,1902
"1623",410060044902,1400
"1624",52090064508,2059
"1625",50910061102,1629
"1626",56420155802,1446
"1627",52090064512,1855
"1628",52090191902,1533
"1629",767360165902,1733
"1630",50340123901,2036
"1631",767360116701,1624
"1632",53060090701,1957
"1633",417910186803,972
"1634",55430033301,1686
"1635",50910055806,1506
"1636",50910066806,1445
"1637",52090108202,1871
"1638",50910065303,1692
"1639",764030011402,1278
"1640",767360151605,1408
"1641",55430134603,1559
"1642",764030013703,1236
"1643",52090165007,1357
"1644",52090053802,1973
"1645",410060146202,1600
"1646",50340014601,1365
"1647",50340016502,1437
"1648",50340163202,1928
"1649",52090072901,1174
"1650",767360066204,1554
"1651",764030018901,1236
"1652",767360067001,1515
"1653",767360013701,1467
"1654",764970023201,1413
"1655",764970043201,1281
"1656",56420144201,1550
"1657",50910073203,1220
"1658",764970024102,1572
"1659",418070380801,1208
"1660",178770030005,1290
"1661",50440091901,1627
"1662",50340148901,1486
"1663",767360017901,1363
"1664",50440008001,1736
"1665",767360017705,1363
"1666",413960133101,1586
"1667",415480134901,1757
"1668",50910071406,1258
"1669",417910167301,1125
"1670",764970053101,1454
"1671",50440162402,1698
"1672",50340148601,1450
"1673",51130012403,1231
"1674",418070395101,1687
"1675",53530006301,1079
"1676",50340208401,1435
"1677",53530021505,1285
"1678",418070138801,1259
"1679",413960141001,1304
"1680",764970055001,1050
"1681",50340046701,1242
"1682",761220015609,1418
"1683",761220009006,1418
"1684",415480182402,1934
"1685",767360019901,1047
"1686",53530014201,1409
"1687",51130078901,1531
"1688",761220018213,1367
"1689",50340209110,1274
"1690",413960201801,1311
"1691",761220011308,1553
"1692",55430071701,2002
"1693",51130084201,1686
"1694",51130082901,1774
"1695",50340048702,1358
"1696",761470017702,1068
"1697",55760059503,1568
"1698",50340047206,1359
"1699",53640042829,1701
"1700",55760010304,1743
"1701",413960182901,1586
"1702",761470025401,1226
"1703",53640059603,1723
"1704",53610221004,1992
"1705",50340053902,1954
"1706",55760092104,1676
"1707",663180042403,1765
"1708",57920032103,1726
"1709",55760016801,1798
"1710",57920041901,1714
"1711",663180049702,1648
"1712",415480188103,1718
"1713",53640155601,1772
"1714",761220005503,1285
"1715",57920056003,1796
"1716",415180024501,1482
"1717",56280147401,1046
"1718",761220072701,1323
"1719",56280184101,1738
"1720",53640168102,1832
"1721",53610223801,1786
"1722",53610015001,1594
"1723",170880130303,1518
"1724",54110129905,1570
"1725",170880078001,1487
"1726",57920039909,1423
"1727",170880043403,1419
"1728",415180027902,1521
"1729",58090023104,1830
"1730",635940023201,1255
"1731",56280229901,1871
"1732",660010011403,1206
"1733",58610025201,1101
"1734",633020015803,1500
"1735",760200014101,1236
"1736",663180123501,1769
"1737",54110268603,1335
"1738",663180124005,1769
"1739",635480021107,1495
"1740",633020053902,1583
"1741",630010002802,1197
"1742",635480031603,1495
"1743",53680037209,1919
"1744",52400117602,1820
"1745",53680032301,1871
"1746",631300105701,1167
"1747",52400166801,1884
"1748",52400029001,1229
"1749",53680028601,1871
"1750",631110000801,1291
"1751",170420039601,1320
"1752",52400166702,1884
"1753",660010108203,1263
"1754",170420041102,1320
"1755",53680023201,1606
"1756",52400166602,1778
"1757",170420044903,1546
"1758",52400181202,1474
"1759",660010248309,1306
"1760",56560002901,1149
"1761",52820154602,1279
"1762",631110000601,1623
"1763",50360021601,1200
"1764",660010120904,1278
"1765",630010009403,1255
"1766",632720035505,1400
"1767",665940005401,1909
"1768",631110011835,1216
"1769",664400141809,1600
"1770",631900025908,1252
"1771",631110001805,1752
"1772",52400317302,1672
"1773",631110017603,1506
"1774",664400146406,1582
"1775",635480012001,1724
"1776",58090040903,1936
"1777",50360019701,1533
"1778",170420181603,1291
"1779",664400155104,1414
"1780",56560121601,1124
"1781",664400035001,1469
"1782",664400078601,1381
"1783",52400068501,1868
"1784",730670025201,1450
"1785",50360020901,1927
"1786",413570059903,1688
"1787",57890011401,1864
"1788",413570077401,1443
"1789",50300135001,1559
"1790",664400078701,1154
"1791",730670032703,1450
"1792",664400136801,1524
"1793",56560031802,1226
"1794",760200041404,1536
"1795",660010060915,1514
"1796",660010116601,1410
"1797",53470134401,1753
"1798",176140250701,2066
"1799",413190082904,1274
"1800",630010018901,1333
"1801",631900016212,1397
"1802",53470047901,1641
"1803",57890021901,1427
"1804",176140757302,1734
"1805",665940620801,1721
"1806",57890009701,1676
"1807",53470067601,1813
"1808",171740057713,1441
"1809",635480021402,1801
"1810",664400013501,1834
"1811",666820012006,1465
"1812",632720059605,1615
"1813",50300045003,1419
"1814",631900025304,1440
"1815",665940149605,1453
"1816",57890122302,1778
"1817",413190118201,1673
"1818",50010042202,1618
"1819",50010121201,1637
"1820",176140702001,1737
"1821",50300044301,1414
"1822",171740086101,1293
"1823",57890197101,1876
"1824",50010116601,1728
"1825",57890043301,1145
"1826",632720060903,1685
"1827",176140274202,1722
"1828",664400000601,1493
"1829",660010072201,1466
"1830",57890128501,1642
"1831",661700001901,1678
"1832",735550266301,1898
"1833",664400000605,1475
"1834",631300066604,1372
"1835",413190128602,1645
"1836",176140035701,1499
"1837",632720074402,1685
"1838",735550268301,1826
"1839",413190167902,1713
"1840",735550202502,1794
"1841",735550263601,1803
"1842",666820115301,1651
"1843",735550382102,2030
"1844",735550203201,1794
"1845",171740080103,1466
"1846",666820113405,1651
"1847",735550367506,1404
"1848",412980416501,1291
"1849",412980179002,1433
"1850",666820028906,1583
"1851",735550245101,1544
"1852",666820023404,1495
"1853",51450002201,1747
"1854",666820024401,1630
"1855",631300071105,1370
"1856",631300084902,1413
"1857",58560051501,1858
"1858",632120006301,1801
"1859",666820022403,1630
"1860",735550364301,1640
"1861",413190074801,1594
"1862",52820002502,1582
"1863",735550088603,1451
