ao,semestre,cod_lote,edad,id_mesesdecosecha,cent_x,cent_y
2008,1,666820089907,12.3,2,829989,1031050
2008,2,666820092301,10.7,2,829502,1029894
2008,1,666820118401,5.2,2,820478,1037410
2008,1,666820118505,4.7,2,820885,1037581
2008,1,666820127207,17.2,2,820593,1036179
2008,2,666820127401,10.1,2,819389,1037168
2008,2,666820127906,9.9,2,820320,1036420
2008,2,666820130408,2.6,2,828333,1039826
2008,1,666820130704,9.2,2,827312,1039933
2008,1,666820130804,2.1,2,827645,1040445
2008,2,666820131001,4.6,2,827744,1040027
2008,2,666820135605,10.2,2,832940,1038050
2008,2,666820139303,46.2,2,821410,1037033
2008,2,666820140002,6.3,2,820723,1036969
2008,1,666820151702,7.2,2,821947,1038125
2008,1,666820153902,1.9,2,823335,1038156
2008,2,666820160902,5.7,2,826256,1040286
2008,2,666820168416,2.2,2,824074,1037818
2008,2,666820170202,40.8,2,833957,1035494
2008,2,666820180502,6.5,2,833588,1035662
2008,1,666820180702,16.3,2,833951,1036184
2008,1,666870002810,4.7,2,787538,1055050
2008,2,666870003205,3.5,2,787166,1054697
2008,2,666870003509,2.2,2,786714,1055522
2008,1,666870003604,9.1,2,786464,1055434
2008,1,666870006501,4.5,2,785771,1054511
2008,1,666870011203,2.6,2,783707,1051717
2008,2,666870011802,6.9,2,783652,1052042
2008,2,666870017613,3.1,2,785453,1052466
2008,2,666870023204,3.9,2,787314,1049292
2008,1,666870031301,3.1,2,788035,1055254
2008,2,666870031807,2.2,2,788782,1054293
2008,1,666870033105,1.7,2,787513,1053514
2008,2,666870033510,6.7,2,788260,1053448
2008,1,666870061103,7.1,2,790458,1049610
2008,1,666870065701,6.2,2,785103,1049150
2008,2,666870068901,4.1,2,784128,1049021
2008,2,666870073301,9,2,785821,1049699
2008,2,666870076902,7.1,2,789686,1049073
2008,1,666870077709,3.9,2,790442,1048421
2008,2,666870078205,5.4,2,789772,1047816
2008,1,666870091005,8.8,2,791259,1046577
2008,2,666870093401,1.6,2,792052,1046571
2008,2,666870102003,3.6,2,794250,1045220
2008,1,666870103315,3,2,793286,1044919
2008,2,666870105304,2.9,2,795254,1044798
2008,1,666870106606,3,2,794308,1044313
2008,2,666870108805,3.6,2,794861,1043268
2008,1,666870138502,3.7,2,784568,1048858
2008,1,666870139104,9.2,2,786189,1049776
2008,1,666870147206,9.2,2,796543,1043257
2008,2,666870159702,5.5,2,789155,1048207
2008,1,666870163404,4.1,2,791478,1044738
2008,1,666870170609,6.2,2,789372,1048852
2008,2,666870176701,4.6,2,796708,1043281
2008,2,680010012301,9.6,1,1.1e+06,1284389
2008,1,680200045404,10.8,1,1.0e+06,1136818
2008,2,680200072303,8.4,2,1.0e+06,1126874
2008,2,680200084503,27.6,2,1.0e+06,1129496
2008,2,680200086902,5.7,1,1.0e+06,1138171
2008,2,680200092505,7.4,1,1.0e+06,1139855
2008,2,680770006001,2.5,1,1.1e+06,1151861
2008,2,680770025101,3.7,1,1.0e+06,1149942
2008,2,680770026002,12.5,1,1.0e+06,1151462
2008,2,680770039801,3.4,1,1.0e+06,1151489
2008,2,680790006917,8.6,1,1.1e+06,1219183
2008,2,680790032003,5.9,1,1.1e+06,1218821
2008,2,680790032203,5.5,1,1.1e+06,1218204
2008,2,680790032403,4.7,1,1.1e+06,1218089
2008,2,680790033101,3.5,1,1.1e+06,1217740
2008,1,681690014301,8.4,1,1.1e+06,1287777
2008,1,682170060901,7.3,1,1.1e+06,1177948
2008,1,682170098104,16.2,1,1.1e+06,1175771
2008,1,682170216201,3.8,1,1.1e+06,1177000
2008,1,682290002405,6,1,1.1e+06,1227453
2008,2,682290002603,18.8,1,1.1e+06,1228150
2008,2,682290004005,5.4,1,1.1e+06,1226311
2008,1,682290004701,17,1,1.1e+06,1226235
2008,1,682290032801,38.6,1,1.1e+06,1224844
2008,1,682640003901,19.2,1,1.1e+06,1169942
2008,1,682640004401,38.3,1,1.1e+06,1170124
2008,2,682640025301,11.7,1,1.1e+06,1170358
2008,2,682640028202,8.4,1,1.1e+06,1167263
2008,2,682640033701,8.5,1,1.1e+06,1169124
2008,1,682640035002,5.8,1,1.1e+06,1170446
2008,2,682640039601,13.8,1,1.1e+06,1170746
2008,1,682640040601,3.2,1,1.1e+06,1168264
2008,2,682640046601,2.9,1,1.1e+06,1170404
2008,2,682710018801,3.4,2,1.0e+06,1130298
2008,2,683200107502,21.2,1,1.1e+06,1174156
2008,2,683200126503,17.6,1,1.1e+06,1178269
2008,2,683200132101,21.6,1,1.1e+06,1178273
2008,1,683240135501,18,1,1.0e+06,1146217
2008,2,683680008701,7.3,1,1.0e+06,1141110
2008,1,683680030004,8.8,1,1.0e+06,1138662
2008,1,683680030701,3,1,1.0e+06,1136202
2008,1,683680061504,5.5,1,1.0e+06,1134312
2008,1,684060029602,19.1,1,1.1e+06,1275700
2008,1,684640084501,15.9,1,1.1e+06,1209448
2008,2,684640099201,4.7,1,1.1e+06,1207234
2008,1,684640099701,33.2,1,1.1e+06,1205833
2008,1,684640100303,20,1,1.1e+06,1206842
2008,1,684640112001,8.1,1,1.1e+06,1205434
2008,2,684640145101,10.1,1,1.1e+06,1205445
2008,1,684980021304,6.2,1,1.1e+06,1198215
2008,1,684980074201,15,1,1.1e+06,1196470
2008,1,685000047301,14.3,1,1.1e+06,1175860
2008,1,685000061501,23,1,1.1e+06,1175005
2008,1,685000126501,9.1,1,1.1e+06,1176192
2008,1,685240032101,10.1,1,1.1e+06,1201617
2008,1,685240032301,2.9,1,1.1e+06,1201424
2008,1,685240032501,4.1,1,1.1e+06,1201020
2008,2,685330012515,5.6,1,1.1e+06,1208885
2008,2,685330035032,4.7,1,1.1e+06,1208461
2008,2,685330035405,6.5,1,1.1e+06,1208484
2008,2,685470013901,1.6,1,1.1e+06,1256934
2008,1,685490004101,6.4,1,1.1e+06,1214150
2008,1,685490004302,5.8,1,1.1e+06,1213699
2008,1,685490004901,19.1,1,1.1e+06,1213309
2008,1,685490004902,26.2,1,1.1e+06,1213357
2008,2,685490005303,8.3,1,1.1e+06,1213247
2008,2,685490023502,3.1,1,1.1e+06,1214109
2008,2,685490033504,12.3,1,1.1e+06,1209114
2008,1,685490041202,16.1,1,1.1e+06,1213958
2008,1,685720053301,14.4,1,1.0e+06,1143090
2008,1,685720061701,7.9,1,1.1e+06,1141870
2008,1,685720082802,6.3,1,1.0e+06,1137006
2008,1,685720091602,14.7,1,1.0e+06,1137954
2008,1,685720103402,28.2,1,1.0e+06,1139761
2008,1,685720106901,16.1,1,1.0e+06,1134975
2008,1,685720306101,8,1,1.1e+06,1139919
2008,1,685720328302,2.1,1,1.0e+06,1139494
2008,1,686150000501,21.8,1,1.1e+06,1312391
2008,2,686150107704,10.7,1,1.1e+06,1295699
2008,2,686150107901,9.6,1,1.1e+06,1295359
2008,2,686150194601,4.1,1,1.1e+06,1294924
2008,1,686790046902,19.6,1,1.1e+06,1212046
2008,2,686790054104,35.9,1,1.1e+06,1213218
2008,1,686790075901,8.8,1,1.1e+06,1213486
2008,2,686790088501,7.3,1,1.1e+06,1214201
2008,2,686790089802,18.5,1,1.1e+06,1213866
2008,2,686890042801,28.2,1,1.1e+06,1256663
2008,2,686890083001,10.1,1,1.1e+06,1255525
2008,2,686890085105,6.6,1,1.1e+06,1255609
2008,1,686890089403,7.3,1,1.1e+06,1257269
2008,1,686890090701,3.9,1,1.1e+06,1257810
2008,1,686890142704,9.6,1,1.1e+06,1248542
2008,1,686890145103,13,1,1.1e+06,1248162
2008,2,686890145304,17.8,1,1.1e+06,1248613
2008,2,686890163001,5.5,1,1.1e+06,1247938
2008,1,686890163902,16,1,1.1e+06,1247665
2008,2,686890165503,18.9,1,1.1e+06,1246501
2008,2,686890201305,20.7,1,1.1e+06,1256602
2008,1,686890209501,19.2,1,1.1e+06,1257776
2008,1,687550014201,4.2,1,1.1e+06,1208151
2008,1,687550016110,3.6,1,1.1e+06,1207294
2008,2,687550020104,4,1,1.1e+06,1205616
2008,1,687550031403,11.2,1,1.1e+06,1205308
2008,1,687550031603,9.8,1,1.1e+06,1205853
2008,1,687550040201,3,1,1.1e+06,1207804
2008,2,687550071602,8.4,1,1.1e+06,1205987
2008,1,687550071620,2.8,1,1.1e+06,1204950
2008,2,687550074917,2.3,1,1.1e+06,1206253
2008,1,687550079202,2.9,1,1.1e+06,1206484
2008,1,687550106002,2.5,1,1.1e+06,1206229
2008,1,687730003302,2.7,1,1.0e+06,1147098
2008,2,688200006001,9.8,1,1.1e+06,1284837
2008,1,688200006202,5.9,1,1.1e+06,1284849
2008,2,688200025501,12.6,1,1.1e+06,1283475
2008,1,688200035804,6.3,1,1.1e+06,1283881
2008,1,688200038401,4.4,1,1.1e+06,1285109
2008,1,688200038601,19.8,1,1.1e+06,1286717
2008,1,688200042101,5.2,1,1.1e+06,1284098
2008,1,688200044602,5.9,1,1.1e+06,1283554
2008,1,688550014301,7.9,1,1.1e+06,1202060
2008,2,688550023921,9.2,1,1.1e+06,1205305
2008,2,688550026902,11.6,1,1.1e+06,1207145
2008,1,688550041201,15.9,1,1.1e+06,1200123
2008,1,688550048101,9.1,1,1.1e+06,1201885
2008,2,688550068401,15.6,1,1.1e+06,1205382
2008,2,688550088303,6.2,1,1.1e+06,1205244
2008,1,688550098901,17.2,1,1.1e+06,1201272
2008,1,688550129601,13.1,1,1.1e+06,1201140
2008,1,730010011701,40.8,2,866422,989050
2008,2,730010065203,2.4,2,857627,980896
2008,2,730010071701,8.7,2,859026,979902
2008,2,730010073403,3.5,2,858371,979873
2008,1,730010076406,12,2,861049,981462
2008,1,730010087701,3.1,2,862685,980141
2008,1,730010093202,7.5,2,864971,987414
2008,2,730010098503,10.7,2,864386,980553
2008,1,730010113602,12.6,2,867276,987033
2008,2,730010152305,5.5,2,867138,981818
2008,1,730010157107,8.3,2,869703,982874
2008,2,730010159801,6.9,2,867417,980186
2008,1,730010160803,2.7,2,867650,981210
2008,2,730010186201,18.6,2,873069,980949
2008,2,730010192603,15,2,872904,979516
2008,2,730010202705,10.2,2,873797,986996
2008,2,730010204401,11.3,2,873866,986136
2008,2,730010207201,17.6,2,874371,988115
2008,2,730010211301,8.3,2,875296,986667
2008,1,730010222004,23,2,880615,988721
2008,1,730010256702,1.9,2,861153,979738
2008,1,730010276111,.6,2,862982,979748
2008,1,730010308802,10.8,2,867773,976361
2008,2,730010323802,7.2,2,871973,975106
2008,2,730010334204,4.1,2,872242,975709
2008,2,730010338701,8.7,2,874660,979041
2008,2,730010342801,3.3,2,875797,986071
2008,1,730010374501,16.2,2,868213,982639
2008,1,730010377602,16.9,2,880008,987806
2008,1,730010381401,33.1,2,860257,978659
2008,2,730010394907,3.3,2,874360,979024
2008,2,730010455902,6.5,2,870984,976267
2008,2,730010474701,5.3,2,857964,981408
2008,1,730010500202,5.5,2,861659,983652
2008,2,730010501601,2.4,2,858141,979062
2008,1,730240002902,37.9,3,906086,869940
2008,2,730240005501,62.7,3,906356,870015
2008,1,730240030802,78.5,3,914390,873058
2008,1,730240031301,15,3,912867,873290
2008,1,730240040301,63.2,3,905779,869340
2008,2,730240094301,44.5,4,914802,879231
2008,1,730240109901,40.9,3,913550,875862
2008,1,730240115801,33,3,912601,875395
2008,2,730240157805,43.6,3,907048,868381
2008,1,730240158202,16,3,906482,867334
2008,2,730240189503,2.6,3,905982,869014
2008,2,730240206801,39.6,3,906892,867157
2008,2,730260063202,3,2,895512,1002543
2008,2,730430005905,3.6,2,886552,1005458
2008,2,730430021301,4.3,2,887144,1005639
2008,1,730430043901,.7,2,889375,1005594
2008,1,730430047801,9.5,2,890213,1004901
2008,1,730430074602,1.4,2,890713,1002525
2008,1,730430118402,19.6,2,889131,998153
2008,2,730430138306,9.9,2,886859,1004804
2008,1,730430166801,7.5,2,890523,1001556
2008,1,730430168701,7.4,2,889578,1000464
2008,1,730430202101,2,2,890410,999450
2008,1,730430206901,13.2,2,886879,1000274
2008,1,730550005201,.7,2,898195,1043082
2008,2,730670007202,4.9,4,824875,872448
2008,1,730670007404,3.5,4,824995,872603
2008,2,730670010801,4,4,824024,869839
2008,2,730670014701,16.1,4,828060,873436
2008,1,730670093302,14.3,4,825903,870461
2008,2,730670096301,15.2,4,826930,870531
2008,1,730670119802,4.6,4,832763,863440
2008,1,730670141502,16.3,4,830958,864998
2008,1,730670143804,10.1,4,832111,863335
2008,1,730670145703,7.8,4,831139,862322
2008,1,730670149201,7.7,4,832407,859563
2008,1,730670149401,7.8,4,832555,860037
2008,1,730670163801,6.6,4,829892,861219
2008,1,730670186001,12.2,4,825007,855951
2008,2,730670218702,8.3,4,831186,853473
2008,1,730670231403,6.7,4,836013,854630
2008,2,730670255006,8.3,4,831753,847543
2008,2,730670260802,13.4,4,830436,852116
2008,2,730670263902,5.1,4,831359,851769
2008,1,730670280701,6.3,4,845139,871314
2008,2,730670374703,21.6,4,822563,869857
2008,1,730670401201,5.7,4,834064,865681
2008,1,730670420702,5.1,4,831578,861533
2008,1,730670442803,4.7,4,835338,853304
2008,2,730670457204,43.6,4,841142,875204
2008,2,730670542901,5,4,825140,871376
2008,1,730670546003,7.1,4,832792,852952
2008,1,730670563501,4.7,4,833873,866005
2008,1,730670603801,10,4,835235,864526
2008,2,730670625202,3.4,4,824790,870969
2008,2,730670649501,18.1,4,841427,862820
2008,1,731520000202,5.6,2,882159,1053355
2008,1,731520004601,12.9,2,881937,1053073
2008,1,731520031501,1.4,2,887994,1054518
2008,1,731520040204,4.1,2,889196,1055227
2008,1,731520047403,8.5,2,879898,1050013
2008,1,731520057702,4.8,2,880996,1050887
2008,1,731520067801,.7,2,892623,1057849
2008,2,731520069201,7.9,2,891331,1053032
2008,1,731520090101,2.5,2,888274,1052965
2008,1,731520094801,2.6,2,884579,1053958
2008,1,731520105501,9.6,2,880034,1050983
2008,2,731680029903,13.4,4,834044,912804
2008,2,731680033202,16.7,4,832056,912490
2008,2,731680072002,27.6,4,833564,911220
2008,1,731680086501,9.5,4,837663,912653
2008,2,731680088105,6.3,4,836493,912399
2008,1,731680105705,5.2,2,847300,913489
2008,2,731680111601,2.4,2,848393,914113
2008,2,731680116407,4.5,2,848987,916244
2008,2,731680177302,6.3,4,830931,901041
2008,2,731680185801,4,4,830127,902912
2008,1,731680211201,5.3,4,833396,908413
2008,1,731680211602,12.2,4,832190,908466
2008,2,731680213605,8.2,4,833714,910070
2008,2,731680216605,8.6,4,834996,910115
2008,1,731680217207,5.1,4,833584,908873
2008,2,731680228102,39.1,4,832549,910085
2008,1,731680334401,42.7,4,839632,884321
2008,2,731680572302,2.6,4,834997,913607
2008,1,732260084101,11.9,4,929433,920241
2008,2,732260099703,42.9,4,929949,919507
2008,2,732360022401,9,4,919087,891660
2008,2,732360029501,6,4,920586,892425
2008,2,732360058105,44.4,4,916336,882418
2008,1,732360062404,2.4,4,916221,884635
2008,1,732360077201,27.7,4,920512,884288
2008,2,732360077501,42.8,4,919450,883045
2008,1,732360079601,27.8,4,919207,882978
2008,2,732360193601,44.4,4,916370,884000
2008,2,732360211004,3.2,4,921420,891489
2008,1,732360218501,43,4,919275,884862
2008,1,732360219201,32.9,4,920175,885271
2008,2,732360219601,35.6,4,919570,885477
2008,2,732360227003,38.4,3,919042,881212
2008,1,732360228601,39,3,919341,880634
2008,1,732360261101,5.2,4,916147,880991
2008,2,732360277201,28.4,4,916088,882232
2008,2,732360277301,28.4,4,916843,879612
2008,1,732700004702,3.7,2,899930,1059140
2008,2,732700010401,4.2,2,899039,1059555
2008,2,732700129505,.3,2,899523,1052751
2008,2,732700186003,3.4,2,893531,1048472
2008,2,732700192001,2.1,2,896100,1046367
2008,2,732700217706,8.5,2,891289,1049610
2008,1,732700272401,5.2,2,899951,1056215
2008,2,732830000502,3.9,2,890297,1071362
2008,1,732830007202,8.6,2,890941,1073793
2008,1,732830029703,.7,2,895591,1075559
2008,2,732830049201,10.2,2,885799,1063573
2008,2,732830051601,3.2,2,887253,1067548
2008,2,732830052002,8.3,2,887385,1068332
2008,2,732830062807,6.5,2,886142,1062659
2008,2,732830074304,2.6,2,888740,1067694
2008,2,732830097802,4.6,2,889852,1069248
2008,2,732830101802,9.2,2,889738,1067242
2008,1,732830135202,1.4,2,892454,1071398
2008,2,732830159611,5.2,2,896735,1069540
2008,2,732830188402,8.3,2,894033,1065834
2008,2,732830189701,3.5,2,895300,1065084
2008,1,732830210601,2,2,897973,1065006
2008,1,732830211002,6,2,897475,1064131
2008,1,732830212202,7.1,2,894804,1061425
2008,1,732830221104,1.7,2,893955,1060526
2008,1,732830223802,7.6,2,896608,1063444
2008,1,732830226202,10.2,2,896216,1061824
2008,2,732830244803,3.2,2,898105,1063148
2008,2,732830254901,6.3,2,899856,1063002
2008,1,732830308001,2.1,2,898322,1061350
2008,2,732830339002,6.3,2,885102,1063878
2008,2,732830347707,3.4,2,888153,1065839
2008,2,732830383404,2.5,2,898638,1062329
2008,2,732830397002,9.4,2,896845,1068128
2008,2,732830442102,1.6,2,894304,1068352
2008,1,732830454801,6.9,2,893897,1060068
2008,2,732830498502,5.3,2,890581,1070277
2008,2,732830505202,2.5,2,895224,1064647
2008,2,732830519601,2.5,2,891304,1071363
2008,1,733470027502,4.6,2,881035,1054581
2008,1,733470052301,2.8,2,879472,1054849
2008,1,733470068302,4.5,2,882364,1055710
2008,2,733520007002,16.1,4,946737,954933
2008,2,733520028301,15.3,4,948014,951474
2008,1,733520073003,6,4,946270,946007
2008,2,733520122002,18.6,4,954380,945921
2008,2,733520126801,16.5,4,953500,946128
2008,1,733520171101,5.2,4,944861,945977
2008,2,733520198303,16.8,4,954422,946033
2008,2,733520199901,18.4,4,955051,946944
2008,2,733520219401,6.5,4,951707,943096
2008,2,733520228402,2.1,4,954347,947196
2008,2,733520232901,4.5,4,946871,952296
2008,2,733520233101,36.1,4,952938,943821
2008,2,734110000703,4.5,2,891939,1041684
2008,2,734110007406,1.9,2,893764,1043630
2008,2,734110011703,3.9,2,895183,1044102
2008,2,734110014402,8.6,2,895452,1042379
2008,1,734110026102,7.4,2,899168,1040130
2008,2,734110040201,.6,2,891485,1040031
2008,2,734110044103,4.2,2,894740,1033580
2008,1,734110055804,1.7,2,894091,1039385
2008,1,734110076005,5,2,895297,1039257
2008,1,734110076801,6.9,2,895809,1039137
2008,2,734110107101,4.9,2,897480,1032355
2008,1,734110150202,3.6,2,890007,1025396
2008,2,734110164501,2.4,2,895096,1027982
2008,2,734110169705,3.3,2,893399,1027546
2008,1,734110232705,2.2,2,890853,1026676
2008,1,734110251503,5.5,2,890609,1017976
2008,2,734110298901,8.2,2,896594,1031748
2008,1,734110417101,7.9,2,891217,1018486
2008,2,734110417206,4.2,2,893071,1028554
2008,2,734110450804,12.7,2,890878,1040415
2008,2,734110459901,2.4,2,892617,1043519
2008,1,734430005402,5.8,2,897156,1074391
2008,2,734430008901,2.6,2,898710,1073832
2008,2,734430028601,2,2,898978,1072756
2008,2,734430036101,2.6,2,901022,1077294
2008,2,735040143801,15.4,2,854231,921782
2008,2,735040164501,2.8,2,856779,925242
2008,2,735040216601,13.1,2,856604,923227
2008,1,735040355401,8.7,2,854154,921100
2008,1,735040361101,21.7,2,854225,923195
2008,1,735040371003,9.1,2,854897,922637
2008,2,735040396202,12.9,2,855907,924344
2008,2,735040432403,17.5,2,858611,922481
2008,2,735040439403,6.6,2,855284,922381
2008,1,735040557401,8.4,2,859224,934859
2008,2,735200004503,11.3,2,893424,1051514
2008,2,735200041603,2.9,2,895637,1058879
2008,2,735200106301,3.5,2,897213,1059099
2008,2,735200154503,.2,2,893317,1050344
2008,2,735200178301,10.1,2,897251,1058325
2008,2,735200198902,5.4,2,893599,1051425
2008,2,735200219202,.6,2,897526,1052779
2008,1,735550000803,6.7,4,814589,855779
2008,1,735550002601,2.6,4,814791,856469
2008,2,735550003602,4.5,4,815216,856805
2008,1,735550003705,5.8,4,815032,857398
2008,1,735550008902,4.6,4,815624,858039
2008,2,735550013002,10.4,4,816233,858777
2008,1,735550014201,4.3,4,813844,858110
2008,1,735550043001,5.9,4,806725,854574
2008,1,735550050302,2,4,814074,853343
2008,1,735550062702,4.7,4,815499,853824
2008,1,735550091202,7.8,4,825535,854018
2008,1,735550099203,19.6,4,826507,854847
2008,2,735550167704,7.1,4,829493,845552
2008,2,735550168301,16.4,4,828418,844985
2008,2,735550212102,9.9,4,825557,838561
2008,2,735550212103,10,4,825663,838708
2008,1,735550212402,6.3,4,825437,839191
2008,1,735550213903,1.4,4,824515,838919
2008,1,735550221501,14.8,4,825336,838150
2008,1,735550223302,7.7,4,826242,839264
2008,2,735550223511,4.1,4,826313,839539
2008,2,735550291604,13.3,4,831889,845114
2008,1,735550306206,9.8,4,813468,856200
2008,2,735550475001,5.3,4,829559,837623
2008,2,735550558801,5.9,4,830927,840540
2008,2,735550564306,8.4,4,831618,838117
2008,1,735630025401,44.4,4,926050,906996
2008,1,735630026702,34.2,4,926592,906184
2008,1,735630028905,7.4,4,926589,907911
2008,2,735630047001,48.6,4,922434,902739
2008,1,735850023102,7.4,4,927500,910506
2008,2,736160100901,8.3,4,816963,872867
2008,2,736160115501,7.2,4,818118,872385
2008,1,736160127301,43.2,4,821186,877458
2008,1,736160129102,43.5,4,820370,877006
2008,2,736160129501,25.7,4,819765,876954
2008,1,736160135501,48.4,4,822490,878488
2008,2,736160309101,50.6,4,818429,871483
2008,2,736160310001,38.7,4,821444,878518
2008,1,736160310701,5,4,821235,876144
2008,1,736160336311,2.8,4,804629,854498
2008,2,736160347203,24.9,4,806140,872634
2008,2,736160347701,23.9,4,807332,873045
2008,2,736160431201,10.6,4,808329,872602
2008,1,736220000601,22.2,2,851927,949323
2008,2,736220000602,8.2,2,852186,949502
2008,1,736220002002,12.3,2,847383,949837
2008,1,736220003102,3.9,2,847825,950660
2008,2,736220022001,9.5,2,850761,947854
2008,2,736240026002,8.2,2,860688,956935
2008,2,736240029702,3.1,2,862337,957974
2008,2,736240030203,1.9,2,861736,957099
2008,1,736240062403,24.4,2,866359,969336
2008,1,736240065301,4.2,2,865502,968715
2008,1,736240066501,4.8,2,866079,968053
2008,2,736240066704,7.7,2,866059,968732
2008,1,736240066704,7.7,2,866059,968732
2008,2,736240069904,5.2,2,862679,964879
2008,2,736240080301,39,2,866054,965042
2008,2,736240102701,1.1,2,866992,967489
2008,1,736240111401,50.1,2,876742,964231
2008,1,736240118103,15.9,2,878823,968203
2008,2,736240172703,10.2,2,860585,954111
2008,2,736240176002,9,2,859465,955355
2008,2,736240199302,3,2,856001,943016
2008,1,736240203501,21.7,2,856401,943486
2008,1,736240203802,7.2,2,857481,942910
2008,2,736240207505,9,2,857998,942175
2008,2,736240210604,26.1,2,859184,947303
2008,1,736240212302,16.2,2,859491,943629
2008,2,736240226604,18.6,2,860543,958045
2008,2,736240237602,1.2,2,864656,964904
2008,2,736240264301,16.1,2,860540,954816
2008,2,736240272106,8,2,860461,947588
2008,2,736240279705,9,2,865667,968938
2008,2,736240347604,5.3,2,866669,967472
2008,1,736750122101,2.7,2,845395,920643
2008,1,736750133803,8.7,2,846278,921326
2008,2,736750147405,8,2,846543,930258
2008,2,736750195405,22.7,2,844647,929367
2008,2,736750195503,28.8,2,844508,929547
2008,2,736750212603,9.3,2,847620,928740
2008,1,736750262901,1.9,2,845946,922946
2008,1,736780003904,5.2,2,879529,965596
2008,1,736780004102,11,2,879168,965764
2008,1,736780019202,2.3,2,879340,963633
2008,1,736860015907,17.6,2,891274,1016753
2008,2,736860061401,3.5,2,887174,1007116
2008,1,738540037402,5.8,2,878133,963527
2008,2,738610021001,5.1,2,895347,1015829
2008,1,738610047103,3.1,2,897054,1018554
2008,2,738610047502,3.5,2,897252,1018266
2008,1,738610050102,25,2,897614,1018852
2008,2,738610069401,9.4,2,892555,1012348
2008,2,738610071901,8.3,2,891243,1013120
2008,1,738700030201,11.8,2,885305,1051696
2008,1,738700032311,3.7,2,886179,1051135
2008,2,738700062905,5.6,2,889930,1041979
2008,2,738700063809,8.7,2,889970,1041038
2008,2,738700066506,3.6,2,888578,1040711
2008,1,738700080504,3.3,2,890060,1043357
2008,2,738700086903,4.6,2,892189,1044497
2008,2,738700091702,3.1,2,896268,1045609
2008,1,738700108403,4.8,2,883377,1040627
2008,1,738700108503,12.3,,881778,1040669
2008,2,738700127601,3.6,2,891587,1047126
2008,2,738700142803,14.9,2,889327,1040441
2008,2,738700144706,5.3,2,890404,1044473
2008,2,738700153102,6.3,2,891884,1046575
2008,1,738700209301,6.9,2,888120,1040657
2008,2,738730003801,3.3,4,940646,931318
2008,2,738730118604,4.2,4,941543,930758
2008,2,760200008301,4.7,2,809037,1009783
2008,1,760200023609,5.4,2,814327,1006947
2008,1,760200027603,2.1,2,815666,1007023
2008,2,760360016804,7.8,2,776978,942454
2008,1,760410034501,68.5,2,776386,1018538
2008,1,760410064301,4.7,2,781144,1018396
2008,1,760410071001,14.8,2,772140,1019881
2008,1,760410106606,5.8,2,779216,1019338
2008,1,760410147306,4.2,2,780003,1026430
2008,1,760410153901,11.7,2,775251,1018620
2008,1,760410159301,12.3,2,781713,1024421
2008,1,760540005102,8.4,2,770035,1015399
2008,2,760540006208,5.1,2,766972,1013077
2008,1,760540008520,4.6,2,772614,1016595
2008,1,760540022209,4.2,2,767888,1011558
2008,2,760540030102,10.1,2,771745,1006875
2008,2,760540032316,4.7,2,769321,1009111
2008,1,760540042313,7.4,2,774560,1015409
2008,1,760540083402,5.8,2,769977,1016310
2008,2,761000020001,28.5,2,748394,973637
2008,2,761000126101,36.3,4,760651,976770
2008,2,761000132902,8.1,2,751741,973500
2008,1,761110037905,4.7,2,760181,917248
2008,2,761130015410,4.6,2,787560,949955
2008,2,761130016806,9.7,2,786783,946147
2008,2,761130024601,18.8,2,781313,947481
2008,2,761130030801,23.2,2,785512,946362
2008,2,761130045707,10.7,2,782668,951385
2008,2,761130047601,10.3,2,780864,945791
2008,1,761130051805,6.1,2,781756,946321
2008,2,761130101704,21.2,2,781119,950948
2008,1,761130116502,32.7,2,779463,946804
2008,1,761130119405,2.9,2,780987,947507
2008,2,761130119603,29.3,2,780990,946720
2008,1,761130121502,2.3,2,780367,946634
2008,1,761220013606,12.3,2,801027,968036
2008,1,761220026706,10.8,2,804300,967831
2008,1,761220028605,4.7,2,802237,968957
2008,1,761220037302,2.6,4,806446,967226
2008,2,761220047405,4.2,4,805122,960577
2008,1,761220058306,4.7,4,808045,966586
2008,1,761220061402,6.2,4,807686,963686
2008,2,761220063204,5.6,4,803987,959784
2008,2,761220075703,5.2,4,806181,960675
2008,1,761220082601,18.2,4,808871,965711
2008,2,761260042701,26.6,4,737685,931360
2008,2,761470012002,8.6,4,800010,1007838
2008,1,762330035904,7.2,4,711118,894876
2008,1,762330054501,54.8,4,713193,894443
2008,1,762330066003,23.1,4,714472,891968
2008,1,762330093505,3.2,4,712609,889560
2008,1,762430000402,2.6,2,779943,1044848
2008,2,762430016302,2,2,782109,1038036
2008,2,762430043405,4.9,2,783372,1035022
2008,1,762430073317,1.5,2,778477,1035768
2008,1,762430080707,10.8,2,777097,1028275
2008,1,762430120503,8.4,2,778558,1027711
2008,2,762430133702,3.6,2,784018,1037371
2008,1,762430148508,4.7,2,780766,1044731
2008,1,762430150601,2.5,2,780072,1035803
2008,2,762430155703,17,2,783287,1036585
2008,2,762430156002,9.1,2,782942,1037192
2008,1,762430168803,8.8,2,778397,1037951
2008,1,762460024802,7.7,2,760329,1015391
2008,2,762460040802,14.6,2,758404,1017070
2008,1,762460063904,4.7,2,762149,1017943
2008,2,762460069508,2.2,2,766560,1015445
2008,1,762460070901,48.6,2,762623,1017189
2008,2,762460079301,43.5,2,763414,1014980
2008,1,762460088603,6.1,2,768870,1017304
