"","cod_lote","ao","semestre","cosecha","sta_num","heat_index","distance","elev_diff"
"407","56420105506","2002","1","1","26185010",".","17073.0389673637","-743"
"408","56420107502","2002","2","2","23055040","2099.64","15640.5828333547","162"
"409","56420111201","2002","2","2","26195030","1593.78","17118.4961187803","-501"
"410","56420126102","2002","1","1","26195030","1511.8","16314.5404666816","-89"
"411","56420126902","2002","1","1","26195030","1511.8","16424.905752039","-286"
"412","56420144201","2002","2","2","20","2802.2","13442.0279164627","657"
"413","56420152804","2002","1","1","26185040","179.6","15326.8032549985","-964"
"414","56420155802","2002","2","2","26185040","305.02","14689.1619466639","-1142"
"415","56420179201","2002","1","1","23055040",".","17498.7033107798","-5"
"416","56420198404","2002","2","2","23055040","2099.64","16617.7073904173","-373"
"417","56420205201","2002","1","1","23055040",".","1734.30725549255","-241"
"418","56420210801","2002","2","2","40","2243","6221.25864053075","108"
"419","56420215903","2002","1","1","23055040",".","1668.89995407093","-155"
"420","56420226004","2002","1","1","23055040",".","2547.2103307654","-403"
"421","56420230606","2002","2","2","40","2243","5751.95181770312","92"
"422","56420234501","2002","2","2","23055040","2099.64","15501.9625291684","-318"
"423","56420246506","2002","1","1","40","2265","6689.49991088566","45"
"424","56420281204","2002","2","1","40","2243","4157.63990035613","-7"
"425","56420285001","2002","2","2","26195030","1593.78","21966.3356617824","-588"
"426","56470000401","2002","2","2","26195030","1593.78","24669.4076773266","-365"
"427","56470173201","2002","1","1","26195030","1511.8","25015.9902172199","-365"
"428","56490087202","2002","1","1","26195030","1511.8","24851.7508051926","-571"
"429","56490127702","2002","1","1","26195030","1511.8","25205.3569092721","-322"
"430","56490239101","2002","1","1","26195030","1511.8","19325.5916873852","-507"
"431","56490245104","2002","1","1","8","2528.1","5127.58505140034","363"
"432",".",".",".",".",".",".",".","."
"433","56560035001","2002","1","1","26145030","1880.48","7598.82832215818","-448"
"434","56560043001","2002","1","1","26025090",".","6816.82374987714","1564"
"435","56560092101","2002","1","1","16","2220.1","44694.5718145142","447"
"436","56560095501","2002","1","1","16","2220.1","43420.1839032358","554"
"437","56560121601","2002","2","2","16","2296","50667.6260925271","-95"
"438","56600025701","2002","1","1","16","2220.1","36648.9200697139","-339"
"439","56600026101","2002","1","1","28","2017.4","15703.9460381999","-400"
"440","56600042801","2002","1","1","26025090",".","6622.83122242532","1579"
"441","56600078002","2002","1","1","26025100","1935.58","4869.57917702435","29"
"442","56600083203","2002","1","1","26025090",".","13381.3550776786","1504"
"443","56670029201","2002","2","2","26025090","1819.03909814324","3553.64487269133","1577"
"444","56670033403","2002","1","1","26025090",".","2853.39177170102","1565"
"445","56670049401","2002","2","2","26025100","2013.34","5364.04906741643","-21"
"446","56670054901","2002","2","2","26025090","1819.03909814324","5976.92210137727","1565"
"447","56670135801","2002","1","1","26025090",".","6077.73874261316","1555"
"448","56670137606","2002","1","1","28","2017.4","11198.7993345631","-151"
"449","56670171501","2002","2","2","28","2039.8","13251.3744843403","87"
"450","56700015201","2002","1","1","28","2017.4","13693.4238787587","234"
"451","56700016202","2002","2","2","28","2039.8","10946.7390973391","-84"
"452","56700019101","2002","1","1","26025030","2782.9","10324.4089024843","1718"
"453","56700026201","2002","1","1","26025030","2782.9","10275.4311666267","1595"
"454","56700041401","2002","2","2","26025030","2891.95777777778","12154.5345574355","1906"
"455","56700173601","2002","2","2","26065020","2955.76","8915.55029510992","568"
"456","56700179501","2002","1","1","26065020","2845.63344827586","8097.37671626165","593"
"457","56790020601","2002","2","1","26035070","843.84","17051.6357457595","-737"
"458","56790026906","2002","2","1","26035070","843.84","18332.6793276785","-552"
"459","56790030901","2002","1","2","31","1947.4","6458.76016369467","-238"
"460","56790060401","2002","2","1","31","1956.9","6520.11812210188","-347"
"461","56790069002","2002","1","2","31","1947.4","6895.69985712023","56"
"462","56790078803","2002","1","2","26035070","667.66","15203.1079711713","-666"
"463","56790084101","2002","1","2","26035070","667.66","13349.1561386622","-373"
"464","56790150001","2002","2","1","31","1956.9","9775.80920306405","13"
"465","56790198803","2002","2","1","26035070","843.84","10759.5977412725","-1082"
"466","56790205803","2002","2","1","26035070","843.84","10093.8680249465","-998"
"467","56790208802","2002","1","2","21055020",".","28378.5435034767","755"
"468","56790214902","2002","2","1","21055020",".","27043.2441923001","516"
"469","56790242102","2002","1","2","21055020",".","20431.1359186832","798"
"470","56790249502","2002","2","1","21055020",".","15929.4689258602","607"
"471","56790259403","2002","1","2","21055020",".","16158.6685275817","440"
"472","57560050204","2002","2","1","21055020",".","27484.191445215","587"
"473","57560057401","2002","2","1","21055020",".","21437.4072111449","706"
"474","57560084101","2002","2","1","21055020",".","20236.3535363985","582"
"475","57560087004","2002","1","2","21055020",".","16326.1022926845","440"
"476","57560143902","2002","1","2","21055020",".","16080.5043537469","590"
"477","57560144302","2002","1","2","31","1947.4","27884.4623239229","-481"
"478","57560151303","2002","1","2","31","1947.4","24576.8981513719","29"
"479","57560215805","2002","1","2","31","1947.4","25759.9708105767","-242"
"480","57560237002","2002","2","1","31","1956.9","26988.2510588596","-251"
"481","57560243202","2002","1","2","31","1947.4","20511.420312574","3"
"482","57890009701","2002","2","1","31","1956.9","24135.1754653796","-55"
"483","57890011103","2002","1","2","31","1947.4","24764.6482379465","-32"
"484","57890011401","2002","2","1","31","1956.9","33556.609061737","61"
"485","57890019701","2002","1","2","31","1947.4","35343.1439178501","254"
"486","57890043301","2002","2","1","31","1956.9","31266.3304244969","-150"
"487","57890045804","2002","1","2","31","1947.4","31878.5005415862","-100"
"488","57890068201","2002","1","2","16","2220.1","16248.5586095344","-81"
"489","57890109001","2002","1","2","16","2220.1","16872.8588124626","187"
"490","57890122302","2002","2","1","16","2296","17729.9068044264","56"
"491","57890124001","2002","1","2","26065020","2845.63344827586","8709.4697244386","763"
"492","57890128501","2002","2","1","28","2039.8","21902.0437361453","-12"
"493","57890129802","2002","1","2","28","2017.4","12853.9146035618","-220"
"494","57890186803","2002","1","2","28","2017.4","7703.60344881144","-32"
"495","57890196601","2002","1","2","28","2017.4","8156.63493950477","-32"
"496","57890197101","2002","2","1","28","2039.8","10620.049666302","-24"
"497","57920015904","2002","1","2","28","2017.4","12175.8874211805","-187"
"498","57920032103","2002","2","1","26025070","77.14","34653.1343879363","1576"
"499","57920039909","2002","2","1","26025070","77.14","37081.6230773154","1523"
"500","57920040805","2002","1","2","26035070","667.66","32230.0730971593","-1155"
"501","57920041901","2002","2","1","26035070","843.84","28731.1481180734","-995"
"502","57920056003","2002","2","1","26035070","843.84","37797.7274754315","-974"
"503","58090023104","2002","2","1","26035070","843.84","38039.4527396212","-903"
"504","58090027401","2002","1","2","26035070","667.66","39390.6585717904","-633"
"505","58090040101","2002","1","2","26035070","667.66","30031.386728813","-928"
"506","58090040903","2002","2","1","26035070","843.84","29452.1620982662","-996"
"507","58190059001","2002","1","1","28","2017.4","5769.07156780259","60"
"508","58190062401","2002","1","1","26025100","1935.58","3696.19357816469","-6"
"509","58190071801","2002","1","1","26025100","1935.58","4966.29009973214","-105"
"510","58190150704","2002","2","2","26025100","2013.34","4752.80317264566","-76"
"511","58560031701","2002","1","2","26025100","1935.58","4383.06958234428","-23"
"512","58560051501","2002","2","1","26025100","2013.34","2431.20166914717","-19"
"513","58560056404","2002","2","1","31","1956.9","16579.608992913","-118"
"514","58610019405","2002","1","2","31","1947.4","19181.7928498593","137"
"515","58610025201","2002","2","1","26025030","2891.95777777778","17711.3082212023","1375"
"516","58610028602","2002","1","2","26025030","2782.9","16632.2603223115","1410"
"517","58870003702","2002","1","1","26025030","2782.9","14972.2406705194","1710"
"518","58870007002","2002","2","2","26025030","2891.95777777778","12981.6009065045","1145"
"519","58870007502","2002","1","1","26025030","2782.9","13132.8269106129","1291"
"520","58870009902","2002","2","2","28","2039.8","14926.7393097515","-243"
"521","58870056601","2002","1","1","28","2017.4","18425.9853374972","43"
"522","58870088203","2002","2","2","26025030","2891.95777777778","14814.5720526884","1175"
"523","58900082301","2002","1","1","26025030","2782.9","14601.8112093879","1514"
"524","58900082702","2002","2","2","26025110",".","26283.1127574194","1731"
"525","58900084401","2002","2","2","28","2039.8","21203.8936987476","-310"
"526","58900087501","2002","1","1","28","2017.4","22326.384444227","-109"
"527","58900089202","2002","1","1","28","2017.4","22923.3239331706","-201"
"528","58900092601","2002","2","2","31","1956.9","4977.8381831503","28"
"529","58900094802","2002","1","1","26025030","2782.9","20462.8482342404","1906"
"530","58900196501","2002","1","1","26025030","2782.9","21693.9906455586","1583"
"531","151060003502","2002","1","2","26025030","2782.9","24600.8441870241","1994"
"532","151060006801","2002","2","1","26025090","1819.03909814324","4581.18561227939","1577"
"533","151060009701","2002","2","1","28025070","4112.30888888889","9793.46474141826","386"
"534","151060014501","2002","1","2","28025070","3799.36","10112.8107330235","329"
"535","151060030802","2002","1","2","29065020","3596.54551724138","50155.8209893395","105"
"536","151060031301","2002","1","2","29065020","3596.54551724138","49218.7057154825","110"
"537","151060035802","2002","1","2","29065020","3596.54551724138","49048.3837952807","110"
"538","151060042402","2002","2","1","29065020","3681.95571428571","48825.2089253393","110"
"539","151850017702","2002","2","2","16055080",".","6989.16064216491","-201"
"540","151850026401","2002","2","2","28025080",".","15055.505379066","1044"
"541","151850033901","2002","2","2","28025080",".","15466.4288643705","1044"
"542","151850052503","2002","1","1","23065060",".","9128.32793370834","-588"
"543","151850064601","2002","2","2","21205660",".","9096.13863626241","287"
"544","153220001601","2002","1","1","21205660",".","9501.11958218927","287"
"545","153250085704","2002","1","1","33","2352.8","3221.11441955241","-109"
"546","153250089802","2002","1","1","23065060",".","10023.4029010835","-447"
"547","154550014502","2002","2","2","23065060",".","11143.173419475","-272"
"548","154550025601","2002","1","1","33","2352.8","2224.67880885371","-193"
"549","154550031301","2002","1","1","33","2352.8","667.962327417705","-32"
"550","154550074301","2002","1","1","33","2352.8","1762.06720514714","-34"
"551","154550074501","2002","2","2","33","2431","1385.89128959927","78"
"552","154550076802","2002","1","1","23035020","3954.18","11699.747109755","856"
"553","154690008002","2002","1","1","23035020","3954.18","11515.8741420386","1018"
"554","154690033201","2002","1","1","23035020","3954.18","11375.5236682788","1003"
"555","154690037401","2002","1","1","23065200",".","17464.4638216429","129"
"556","154690044601","2002","2","2","23065060",".","17988.3740485932","-611"
"557","154690050801","2002","1","1","23065200",".","9140.81741920381","529"
"558","154690053101","2002","2","2","21205660",".","8538.19086652815","399"
"559","154690134701","2002","2","2","21205660",".","7776.84999885886","399"
"560","154690140201","2002","2","2","21205660",".","6738.89411276912","211"
"561","154690143902","2002","1","1","21205660",".","10250.7785315479","505"
"562","154690148301","2002","2","2","41","2310.9","6451.41654415723","-174"
"563",".",".",".",".",".",".",".","."
"564","155070013501","2002","1","2","21195070","1353.11142857143","4391.92486428025","-442"
"565","156210011501","2002","1","1","21195070","1353.11142857143","5765.67058211006","-392"
"566","156210012601","2002","2","2","23065200",".","6906.77419160764","496"
"567","156210013001","2002","2","2","33","2431","5538.31102866656","292"
"568","156210015701","2002","2","2","33","2431","6382.27718843455","436"
"569","156810000602","2002","2","1","33","2431","8566.741647803","-175"
"570","157610008601","2002","1","1","33","2352.8","7710.12141103575","226"
"571","157610011301","2002","2","2","33","2431","1968.92665185982","44"
"572","157610012801","2002","2","2","34","2355.1","14893.2984432352","227"
"573","158160038401","2002","1","1","34","2414.4","14298.3762813929","227"
"574","158160049305","2002","2","2","41","2310.9","12070.7553868952","21"
"575","158160068201","2002","2","2","41","2310.9","13274.0512331106","127"
"576","158160080809","2002","1","1","23065100",".","10440.2205510764","-1144"
"577","158970008704","2002","1","1","23065100",".","9373.308239257","-1088"
"578","158970065103","2002","1","1","23065100",".","8894.41045322076","-1056"
